,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_4[28],-0.925,0.413,-1.744,-0.183,0.01,0.01,1629.0,1384.0,1.0
I_4[29],-0.738,0.391,-1.529,-0.05,0.009,0.01,1784.0,1321.0,1.0
I_4[30],-0.568,0.376,-1.332,0.114,0.009,0.009,1931.0,1320.0,1.0
I_4[31],-0.554,0.374,-1.327,0.115,0.009,0.009,1944.0,1300.0,1.0
I_4[32],-0.504,0.371,-1.217,0.219,0.008,0.009,1985.0,1296.0,1.0
I_4[33],-0.501,0.371,-1.213,0.221,0.008,0.009,1986.0,1296.0,1.0
I_4[34],-0.488,0.37,-1.2,0.233,0.008,0.009,1997.0,1273.0,1.0
I_4[35],-0.377,0.366,-1.132,0.283,0.008,0.009,2083.0,1377.0,1.0
I_4[36],-0.386,0.367,-1.139,0.279,0.008,0.009,2077.0,1378.0,1.0
I_4[37],-0.399,0.368,-1.139,0.279,0.008,0.009,2069.0,1374.0,1.0
I_4[38],-0.4,0.368,-1.14,0.278,0.008,0.009,2068.0,1374.0,1.0
I_4[39],-0.411,0.369,-1.144,0.271,0.008,0.009,2061.0,1395.0,1.0
I_4[40],-0.47,0.372,-1.207,0.207,0.008,0.009,2006.0,1378.0,1.0
I_4[41],-0.475,0.372,-1.214,0.202,0.008,0.009,2001.0,1378.0,1.0
I_4[42],-0.568,0.378,-1.333,0.105,0.009,0.009,1910.0,1157.0,1.0
I_4[43],-0.623,0.382,-1.401,0.047,0.009,0.01,1858.0,1150.0,1.0
I_4[44],-0.626,0.382,-1.404,0.044,0.009,0.01,1858.0,1150.0,1.0
I_4[45],-0.642,0.384,-1.423,0.03,0.009,0.01,1844.0,1210.0,1.0
I_4[46],-0.996,0.442,-1.859,-0.214,0.011,0.011,1528.0,1538.0,1.0
I_4[47],-1.004,0.509,-1.933,-0.028,0.013,0.011,1565.0,1697.0,1.0
I_4[48],-0.666,0.586,-1.751,0.482,0.014,0.011,1914.0,1673.0,1.0
I_4[49],-0.637,0.591,-1.755,0.508,0.014,0.011,1940.0,1673.0,1.0
I_4[50],-0.47,0.617,-1.631,0.711,0.014,0.012,2113.0,1801.0,1.0
I_4[51],-0.226,0.652,-1.468,1.015,0.014,0.013,2286.0,1755.0,1.0
I_4[52],0.087,0.695,-1.148,1.48,0.014,0.015,2460.0,1578.0,1.0
I_4[53],0.491,0.747,-0.881,1.945,0.015,0.017,2579.0,1691.0,1.0
I_4[54],1.393,0.841,-0.077,3.009,0.018,0.021,2443.0,1666.0,1.0
I_4[55],1.5,0.843,-0.012,3.083,0.018,0.022,2298.0,1755.0,1.0
I_4[56],1.527,0.843,0.021,3.107,0.018,0.022,2276.0,1755.0,1.0
I_4[57],1.53,0.843,0.024,3.109,0.018,0.022,2274.0,1755.0,1.0
I_4[58],1.547,0.842,0.056,3.133,0.018,0.022,2257.0,1755.0,1.0
I_4[59],1.554,0.842,0.068,3.142,0.018,0.022,2251.0,1622.0,1.0
I_4[60],1.557,0.841,0.071,3.146,0.018,0.022,2248.0,1622.0,1.0
I_4[61],1.56,0.841,0.078,3.152,0.018,0.022,2244.0,1622.0,1.0
I_4[62],1.606,0.836,0.109,3.161,0.018,0.022,2198.0,1584.0,1.0
I_4[63],1.661,0.814,0.203,3.191,0.018,0.022,2099.0,1589.0,1.0
I_4[64],1.661,0.786,0.275,3.152,0.018,0.021,2028.0,1494.0,1.0
I_4[65],1.66,0.784,0.217,3.09,0.018,0.021,2025.0,1494.0,1.0
I_4[66],1.652,0.774,0.29,3.126,0.018,0.021,2003.0,1495.0,1.0
I_4[67],1.382,0.624,0.34,2.613,0.015,0.018,1819.0,1334.0,1.0
I_4[68],1.366,0.617,0.348,2.593,0.015,0.017,1813.0,1334.0,1.0
I_4[69],1.246,0.569,0.251,2.318,0.014,0.016,1783.0,1465.0,1.0
I_4[70],1.156,0.535,0.286,2.23,0.013,0.015,1772.0,1532.0,1.0
I_4[71],1.047,0.497,0.253,2.056,0.012,0.014,1770.0,1586.0,1.0
I_4[72],0.945,0.464,0.24,1.93,0.011,0.013,1791.0,1637.0,1.0
I_4[73],0.771,0.417,0.075,1.594,0.01,0.011,1800.0,1755.0,1.0
I_4[74],0.726,0.407,0.023,1.499,0.01,0.01,1799.0,1629.0,1.0
I_4[75],0.734,0.408,0.005,1.474,0.01,0.01,1793.0,1500.0,1.0
I_4[76],0.743,0.41,0.021,1.501,0.01,0.01,1789.0,1476.0,1.0
I_4[77],0.918,0.435,0.16,1.738,0.011,0.011,1685.0,1576.0,1.0
I_4[78],0.927,0.436,0.17,1.755,0.011,0.011,1678.0,1576.0,1.0
I_4[79],0.943,0.439,0.18,1.768,0.011,0.011,1671.0,1601.0,1.0
I_4[80],0.95,0.439,0.185,1.773,0.011,0.011,1668.0,1548.0,1.0
I_4[81],0.985,0.442,0.207,1.806,0.011,0.011,1651.0,1583.0,1.0
I_4[82],0.865,0.425,0.129,1.671,0.01,0.011,1712.0,1655.0,1.0
I_4[83],0.855,0.423,0.137,1.669,0.01,0.011,1719.0,1688.0,1.0
I_4[84],0.811,0.418,0.1,1.61,0.01,0.01,1741.0,1715.0,1.0
I_4[85],0.744,0.409,0.02,1.494,0.01,0.01,1780.0,1685.0,1.0
I_4[86],0.685,0.403,-0.055,1.395,0.01,0.01,1813.0,1626.0,1.0
I_4[87],0.654,0.399,-0.067,1.372,0.009,0.01,1833.0,1626.0,1.0
I_4[88],0.629,0.396,-0.082,1.356,0.009,0.01,1848.0,1626.0,1.0
I_4[89],0.575,0.391,-0.137,1.279,0.009,0.009,1880.0,1626.0,1.0
I_4[90],0.507,0.384,-0.201,1.208,0.009,0.009,1922.0,1627.0,1.0
I_4[91],0.435,0.378,-0.276,1.12,0.009,0.009,1967.0,1611.0,1.0
I_4[92],0.306,0.369,-0.379,0.989,0.008,0.009,2053.0,1526.0,1.0
I_4[93],0.275,0.367,-0.394,0.972,0.008,0.009,2069.0,1578.0,1.0
I_4[94],0.18,0.362,-0.502,0.855,0.008,0.009,2112.0,1604.0,1.0
I_4[95],0.042,0.357,-0.662,0.704,0.008,0.009,2157.0,1553.0,1.0
I_4[96],-0.115,0.356,-0.844,0.535,0.008,0.009,2161.0,1519.0,1.0
I_4[97],-0.174,0.356,-0.921,0.466,0.008,0.009,2149.0,1484.0,1.0
I_4[98],-0.254,0.358,-1.011,0.383,0.008,0.009,2124.0,1447.0,1.0
I_4[99],-0.295,0.36,-1.038,0.36,0.008,0.009,2105.0,1418.0,1.0
I_4[100],-0.299,0.36,-1.039,0.359,0.008,0.009,2101.0,1418.0,1.0
I_4[101],-0.338,0.362,-1.088,0.311,0.008,0.009,2080.0,1417.0,1.0
I_4[102],-0.404,0.365,-1.148,0.261,0.008,0.009,2030.0,1377.0,1.0
I_4[103],-0.46,0.369,-1.227,0.192,0.008,0.009,1986.0,1381.0,1.0
I_4[104],-0.526,0.374,-1.287,0.14,0.009,0.009,1931.0,1384.0,1.0
I_4[105],-0.53,0.374,-1.292,0.135,0.009,0.009,1926.0,1384.0,1.0
I_4[106],-0.583,0.38,-1.367,0.075,0.009,0.01,1883.0,1463.0,1.0
I_4[107],-0.626,0.384,-1.438,0.021,0.009,0.01,1853.0,1408.0,1.0
I_4[108],-0.629,0.385,-1.443,0.017,0.009,0.01,1851.0,1383.0,1.0
I_4[109],-0.7,0.395,-1.456,0.026,0.009,0.01,1797.0,1226.0,1.0
I_4[110],-0.705,0.396,-1.464,0.028,0.009,0.01,1798.0,1295.0,1.0
I_4[111],-0.694,0.395,-1.46,0.037,0.009,0.01,1808.0,1332.0,1.0
I_4[112],-0.662,0.392,-1.445,0.039,0.009,0.01,1834.0,1392.0,1.0
I_4[113],-0.658,0.391,-1.411,0.07,0.009,0.01,1837.0,1413.0,1.0
I_4[114],-0.636,0.389,-1.435,0.036,0.009,0.01,1852.0,1369.0,1.0
I_4[115],-0.626,0.388,-1.403,0.063,0.009,0.01,1859.0,1388.0,1.0
I_4[116],-0.593,0.384,-1.372,0.073,0.009,0.01,1885.0,1380.0,1.0
I_4[117],-0.514,0.376,-1.268,0.147,0.009,0.009,1946.0,1359.0,1.0
I_4[118],-0.489,0.373,-1.241,0.169,0.009,0.009,1966.0,1303.0,1.0
I_4[119],-0.365,0.364,-1.083,0.306,0.008,0.009,2038.0,1359.0,1.0
I_4[120],-0.313,0.361,-1.032,0.365,0.008,0.009,2064.0,1359.0,1.0
I_4[121],-0.271,0.359,-1.0,0.4,0.008,0.009,2080.0,1302.0,1.0
I_4[122],0.412,0.386,-0.311,1.125,0.009,0.009,1933.0,1555.0,1.0
I_4[123],0.431,0.388,-0.296,1.146,0.009,0.009,1926.0,1580.0,1.0
I_4[124],0.704,0.418,0.013,1.558,0.01,0.01,1785.0,1701.0,1.0
I_4[125],0.733,0.421,-0.003,1.543,0.01,0.01,1771.0,1708.0,1.0
I_4[126],0.77,0.426,0.033,1.583,0.01,0.011,1751.0,1764.0,1.0
I_4[127],0.956,0.446,0.214,1.816,0.011,0.011,1664.0,1754.0,1.0
I_4[128],0.98,0.448,0.204,1.814,0.011,0.012,1655.0,1722.0,1.0
I_4[129],1.024,0.449,0.222,1.844,0.011,0.012,1650.0,1603.0,1.0
I_4[130],1.025,0.449,0.293,1.91,0.011,0.012,1650.0,1603.0,1.0
I_4[131],1.016,0.447,0.285,1.891,0.011,0.012,1657.0,1603.0,1.0
I_4[132],1.006,0.446,0.228,1.832,0.011,0.011,1664.0,1630.0,1.0
I_4[133],0.893,0.446,0.118,1.714,0.011,0.011,1789.0,1460.0,1.0
I_4[134],0.796,0.455,0.008,1.654,0.011,0.011,1893.0,1554.0,1.0
I_4[135],0.731,0.466,-0.126,1.571,0.011,0.011,1947.0,1602.0,1.0
mu_w_4[0],2.581,1.4,0.705,4.857,0.038,0.097,2049.0,1133.0,1.0
mu_w_4[1],0.781,0.581,0.066,1.727,0.015,0.032,1959.0,1421.0,1.0
mu_w_4[2],1.738,1.028,0.363,3.387,0.028,0.064,1981.0,1252.0,1.0
mu_w_4[3],10.525,31.743,0.958,23.455,0.724,12.815,2427.0,1749.0,1.0
mu_w_4[4],16.141,25.997,3.913,31.079,0.594,11.06,1982.0,1639.0,1.0
mu_w_4[5],9.246,5.33,2.335,17.493,0.123,0.383,2227.0,1456.0,1.0
mu_w_4[6],2.45,1.341,0.656,4.652,0.036,0.09,2077.0,1190.0,1.0
mu_w_4[7],2.748,1.465,0.708,5.093,0.039,0.102,2070.0,1190.0,1.0
mu_w_4[8],11.245,7.117,3.018,21.976,0.16,0.632,2263.0,1553.0,1.0
I_5[0],-0.759,0.378,-1.48,-0.099,0.01,0.008,1457.0,1358.0,1.0
I_5[1],-0.739,0.378,-1.48,-0.101,0.01,0.008,1471.0,1339.0,1.0
I_5[2],-0.67,0.378,-1.426,-0.031,0.01,0.008,1528.0,1419.0,1.0
I_5[3],-0.37,0.372,-1.08,0.318,0.009,0.008,1751.0,1481.0,1.0
I_5[4],-0.027,0.354,-0.699,0.648,0.008,0.008,1879.0,1529.0,1.0
I_5[5],-0.023,0.354,-0.694,0.654,0.008,0.008,1878.0,1529.0,1.0
I_5[6],0.015,0.352,-0.646,0.698,0.008,0.008,1892.0,1529.0,1.0
I_5[7],0.09,0.35,-0.608,0.725,0.008,0.008,1906.0,1439.0,1.0
I_5[8],0.184,0.347,-0.454,0.873,0.008,0.008,1922.0,1419.0,1.0
I_5[9],0.205,0.347,-0.509,0.821,0.008,0.008,1923.0,1398.0,1.0
I_5[10],0.354,0.348,-0.298,1.022,0.008,0.008,1891.0,1487.0,1.0
I_5[11],0.355,0.348,-0.306,1.013,0.008,0.008,1890.0,1487.0,1.0
I_5[12],0.392,0.35,-0.265,1.047,0.008,0.009,1865.0,1464.0,1.0
I_5[13],0.405,0.351,-0.265,1.05,0.008,0.009,1852.0,1535.0,1.0
I_5[14],0.415,0.353,-0.237,1.08,0.008,0.009,1843.0,1551.0,1.0
I_5[15],0.459,0.364,-0.226,1.134,0.009,0.009,1807.0,1529.0,1.0
I_5[16],0.458,0.364,-0.242,1.119,0.009,0.009,1808.0,1513.0,1.0
I_5[17],0.416,0.36,-0.23,1.111,0.009,0.009,1815.0,1498.0,1.0
I_5[18],0.271,0.347,-0.329,0.965,0.008,0.009,1844.0,1441.0,1.0
I_5[19],0.244,0.345,-0.354,0.93,0.008,0.009,1847.0,1482.0,1.0
I_5[20],0.161,0.34,-0.446,0.827,0.008,0.009,1852.0,1416.0,1.0
I_5[21],0.125,0.339,-0.513,0.754,0.008,0.008,1853.0,1416.0,1.0
I_5[22],0.047,0.337,-0.58,0.686,0.008,0.008,1861.0,1395.0,1.0
I_5[23],-0.214,0.337,-0.857,0.431,0.008,0.008,1783.0,1301.0,1.0
I_5[24],-0.455,0.349,-1.108,0.233,0.009,0.008,1677.0,1319.0,1.0
I_5[25],-0.488,0.352,-1.147,0.197,0.009,0.008,1660.0,1189.0,1.0
I_5[26],-0.76,0.377,-1.542,-0.146,0.01,0.008,1473.0,1293.0,1.0
I_5[27],-0.859,0.389,-1.608,-0.186,0.01,0.008,1416.0,1311.0,1.0
I_5[28],-1.003,0.409,-1.819,-0.345,0.011,0.009,1341.0,1345.0,1.0
I_5[29],-1.118,0.425,-1.948,-0.424,0.012,0.009,1291.0,1302.0,1.0
I_5[30],-1.33,0.459,-2.208,-0.565,0.013,0.01,1223.0,1609.0,1.0
I_5[31],-1.387,0.469,-2.279,-0.616,0.013,0.01,1207.0,1695.0,1.0
I_5[32],-1.562,0.5,-2.483,-0.731,0.014,0.01,1171.0,1706.0,1.0
I_5[33],-1.734,0.532,-2.738,-0.847,0.015,0.011,1147.0,1709.0,1.0
I_5[34],-1.798,0.544,-2.809,-0.869,0.016,0.011,1138.0,1776.0,1.0
I_5[35],-1.796,0.544,-2.806,-0.866,0.016,0.011,1143.0,1721.0,1.0
I_5[36],-1.787,0.542,-2.809,-0.875,0.015,0.011,1146.0,1714.0,1.0
I_5[37],-1.747,0.534,-2.754,-0.849,0.015,0.011,1155.0,1663.0,1.0
I_5[38],-1.286,0.452,-2.148,-0.513,0.012,0.009,1276.0,1581.0,1.0
I_5[39],-1.26,0.448,-2.131,-0.506,0.012,0.009,1284.0,1607.0,1.0
I_5[40],-1.26,0.448,-2.131,-0.505,0.012,0.009,1284.0,1607.0,1.0
I_5[41],-1.03,0.415,-1.857,-0.355,0.011,0.009,1376.0,1608.0,1.0
I_5[42],0.144,0.344,-0.541,0.795,0.008,0.008,1911.0,1430.0,1.0
I_5[43],0.187,0.344,-0.507,0.824,0.008,0.009,1912.0,1472.0,1.0
I_5[44],0.289,0.347,-0.376,0.948,0.008,0.009,1914.0,1476.0,1.0
I_5[45],0.343,0.349,-0.327,0.997,0.008,0.009,1910.0,1503.0,1.0
I_5[46],0.362,0.35,-0.293,1.023,0.008,0.009,1908.0,1502.0,1.0
I_5[47],0.366,0.35,-0.284,1.035,0.008,0.009,1908.0,1502.0,1.0
I_5[48],0.456,0.357,-0.206,1.141,0.008,0.009,1862.0,1561.0,1.0
I_5[49],0.508,0.361,-0.167,1.192,0.009,0.009,1824.0,1575.0,1.0
I_5[50],0.512,0.362,-0.164,1.197,0.009,0.009,1821.0,1575.0,1.0
I_5[51],0.522,0.362,-0.143,1.225,0.009,0.009,1813.0,1575.0,1.0
I_5[52],0.53,0.363,-0.133,1.233,0.009,0.009,1805.0,1550.0,1.0
I_5[53],0.534,0.364,-0.128,1.24,0.009,0.009,1803.0,1550.0,1.0
I_5[54],0.645,0.374,-0.01,1.386,0.009,0.009,1732.0,1483.0,1.0
I_5[55],0.67,0.377,0.023,1.42,0.009,0.009,1716.0,1506.0,1.0
I_5[56],0.676,0.378,0.02,1.417,0.009,0.009,1713.0,1506.0,1.0
I_5[57],0.736,0.385,0.05,1.467,0.009,0.009,1680.0,1581.0,1.0
I_5[58],0.818,0.396,0.125,1.571,0.01,0.009,1648.0,1555.0,1.0
I_5[59],0.898,0.407,0.184,1.662,0.01,0.01,1627.0,1482.0,1.0
I_5[60],0.792,0.393,0.122,1.591,0.009,0.009,1739.0,1482.0,1.0
I_5[61],0.789,0.392,0.119,1.587,0.009,0.009,1741.0,1482.0,1.0
I_5[62],0.731,0.387,0.072,1.523,0.009,0.009,1788.0,1530.0,1.0
I_5[63],0.708,0.385,0.053,1.501,0.009,0.009,1805.0,1554.0,1.0
I_5[64],0.689,0.383,0.037,1.485,0.009,0.009,1820.0,1554.0,1.0
I_5[65],0.566,0.374,-0.142,1.295,0.009,0.009,1906.0,1549.0,1.0
I_5[66],0.064,0.354,-0.593,0.762,0.008,0.008,2031.0,1628.0,1.0
I_5[67],0.001,0.353,-0.688,0.651,0.008,0.008,2014.0,1600.0,1.0
I_5[68],-0.509,0.36,-1.242,0.088,0.009,0.008,1654.0,1417.0,1.0
I_5[69],-0.58,0.364,-1.298,0.044,0.009,0.008,1575.0,1443.0,1.0
I_5[70],-0.684,0.372,-1.432,-0.067,0.01,0.008,1478.0,1278.0,1.0
I_5[71],-0.847,0.39,-1.599,-0.159,0.01,0.009,1351.0,1083.0,1.0
I_5[72],-0.875,0.394,-1.597,-0.141,0.011,0.009,1334.0,1095.0,1.0
I_5[73],-0.915,0.4,-1.686,-0.207,0.011,0.009,1310.0,1070.0,1.0
I_5[74],-1.0,0.418,-1.813,-0.266,0.012,0.009,1274.0,1181.0,1.0
I_5[75],-1.0,0.424,-1.801,-0.235,0.012,0.009,1275.0,1128.0,1.0
I_5[76],-0.99,0.424,-1.785,-0.217,0.012,0.009,1280.0,1128.0,1.0
I_5[77],-0.339,0.35,-1.047,0.317,0.009,0.009,1654.0,1327.0,1.0
I_5[78],-0.237,0.343,-0.996,0.347,0.008,0.008,1722.0,1346.0,1.0
I_5[79],0.062,0.337,-0.598,0.703,0.008,0.009,1863.0,1409.0,1.0
I_5[80],0.154,0.339,-0.515,0.78,0.008,0.009,1881.0,1348.0,1.0
I_5[81],0.319,0.346,-0.367,0.941,0.008,0.009,1878.0,1486.0,1.0
I_5[82],0.4,0.351,-0.274,1.042,0.008,0.009,1860.0,1485.0,1.0
I_5[83],0.401,0.352,-0.272,1.043,0.008,0.009,1861.0,1485.0,1.0
I_5[84],0.453,0.355,-0.184,1.133,0.008,0.009,1845.0,1486.0,1.0
I_5[85],0.586,0.366,-0.06,1.283,0.009,0.009,1765.0,1400.0,1.0
I_5[86],0.588,0.366,-0.064,1.282,0.009,0.009,1762.0,1320.0,1.0
I_5[87],0.586,0.367,-0.041,1.308,0.009,0.009,1749.0,1554.0,1.0
I_5[88],0.456,0.376,-0.258,1.142,0.009,0.009,1774.0,1293.0,1.0
I_5[89],0.443,0.378,-0.262,1.15,0.009,0.01,1779.0,1350.0,1.0
I_5[90],0.442,0.378,-0.263,1.149,0.009,0.01,1779.0,1350.0,1.0
I_5[91],0.432,0.38,-0.287,1.133,0.009,0.01,1782.0,1406.0,1.0
I_5[92],0.538,0.382,-0.162,1.254,0.009,0.01,1775.0,1386.0,1.0
I_5[93],0.954,0.416,0.273,1.783,0.01,0.01,1647.0,1450.0,1.0
I_5[94],1.096,0.433,0.341,1.908,0.011,0.01,1576.0,1422.0,1.0
I_5[95],1.139,0.439,0.386,1.974,0.011,0.01,1558.0,1445.0,1.0
I_5[96],1.253,0.455,0.512,2.147,0.012,0.01,1512.0,1490.0,1.0
mu_w_5[0],2.015,0.768,0.858,3.422,0.017,0.028,2108.0,1359.0,1.0
mu_w_5[1],4.215,1.485,1.962,6.962,0.036,0.055,1867.0,1388.0,1.0
mu_w_5[2],3.943,1.395,1.745,6.409,0.034,0.053,1851.0,1386.0,1.0
mu_w_5[3],0.945,0.457,0.269,1.78,0.01,0.019,2459.0,1541.0,1.0
mu_w_5[4],0.55,0.327,0.105,1.121,0.007,0.015,2799.0,1566.0,1.0
mu_w_5[5],3.659,1.319,1.561,6.062,0.031,0.044,1981.0,1442.0,1.0
mu_w_5[6],5.333,1.97,2.47,8.964,0.047,0.082,1899.0,1395.0,1.0
mu_w_5[7],7.193,2.962,3.153,12.433,0.071,0.183,1988.0,1458.0,1.01
mu_w_5[8],2.31,0.862,0.853,3.742,0.02,0.033,2006.0,1438.0,1.0
mu_w_5[9],1.006,0.484,0.319,1.919,0.01,0.017,2492.0,1676.0,1.0
mu_w_5[10],3.788,1.338,1.852,6.341,0.032,0.053,1861.0,1320.0,1.0
mu_w_5[11],5.108,2.088,2.06,8.634,0.049,0.09,2015.0,1619.0,1.0
mu_w_5[12],10.851,5.185,4.112,19.67,0.122,0.362,2111.0,1619.0,1.0
I_6[0],1.293,0.499,0.351,2.199,0.013,0.012,1402.0,1421.0,1.0
I_6[1],1.271,0.496,0.349,2.181,0.013,0.012,1406.0,1420.0,1.0
I_6[2],1.197,0.487,0.385,2.169,0.013,0.012,1425.0,1440.0,1.0
I_6[3],1.187,0.486,0.379,2.158,0.013,0.012,1426.0,1396.0,1.0
I_6[4],1.187,0.486,0.379,2.158,0.013,0.012,1426.0,1396.0,1.0
I_6[5],1.136,0.48,0.346,2.097,0.013,0.011,1434.0,1438.0,1.0
I_6[6],1.131,0.48,0.34,2.09,0.013,0.011,1435.0,1417.0,1.0
I_6[7],1.113,0.477,0.321,2.063,0.013,0.011,1436.0,1396.0,1.0
I_6[8],1.112,0.477,0.318,2.061,0.013,0.011,1436.0,1437.0,1.0
I_6[9],1.058,0.471,0.256,1.99,0.012,0.011,1448.0,1355.0,1.0
I_6[10],0.97,0.46,0.131,1.827,0.012,0.011,1461.0,1376.0,1.0
I_6[11],0.923,0.454,0.109,1.787,0.012,0.011,1468.0,1337.0,1.0
I_6[12],0.9,0.452,0.107,1.777,0.012,0.011,1471.0,1358.0,1.0
I_6[13],0.882,0.45,0.167,1.827,0.012,0.011,1473.0,1357.0,1.0
I_6[14],0.853,0.446,0.14,1.784,0.012,0.011,1479.0,1418.0,1.0
I_6[15],0.851,0.446,0.138,1.781,0.012,0.011,1479.0,1418.0,1.0
I_6[16],0.828,0.444,0.106,1.742,0.012,0.011,1483.0,1433.0,1.0
I_6[17],0.828,0.444,0.105,1.742,0.012,0.011,1483.0,1433.0,1.0
I_6[18],0.819,0.443,0.101,1.73,0.012,0.011,1486.0,1455.0,1.0
I_6[19],0.786,0.439,0.015,1.632,0.012,0.011,1491.0,1454.0,1.0
I_6[20],0.687,0.43,-0.066,1.525,0.011,0.011,1501.0,1483.0,1.0
I_6[21],0.672,0.429,-0.104,1.481,0.011,0.011,1503.0,1435.0,1.0
I_6[22],0.61,0.424,-0.106,1.458,0.011,0.011,1506.0,1432.0,1.0
I_6[23],0.583,0.422,-0.134,1.427,0.011,0.011,1506.0,1433.0,1.0
I_6[24],0.463,0.415,-0.335,1.203,0.011,0.011,1502.0,1481.0,1.0
I_6[25],0.323,0.408,-0.425,1.091,0.011,0.011,1496.0,1391.0,1.0
I_6[26],0.279,0.407,-0.475,1.04,0.011,0.011,1490.0,1414.0,1.0
I_6[27],0.047,0.404,-0.708,0.794,0.011,0.011,1434.0,1256.0,1.0
I_6[28],0.017,0.404,-0.741,0.761,0.011,0.011,1424.0,1282.0,1.0
I_6[29],-0.103,0.406,-0.837,0.658,0.011,0.011,1348.0,1412.0,1.0
I_6[30],-0.243,0.41,-0.992,0.515,0.012,0.011,1287.0,1381.0,1.0
I_6[31],-0.312,0.414,-1.125,0.414,0.012,0.011,1270.0,1305.0,1.0
I_6[32],-0.368,0.417,-1.188,0.368,0.012,0.011,1258.0,1352.0,1.0
I_6[33],-0.387,0.418,-1.193,0.365,0.012,0.011,1254.0,1352.0,1.0
I_6[34],-0.392,0.418,-1.199,0.361,0.012,0.011,1253.0,1316.0,1.0
I_6[35],-0.441,0.422,-1.259,0.313,0.012,0.011,1241.0,1316.0,1.0
I_6[36],-0.475,0.424,-1.295,0.282,0.012,0.011,1239.0,1315.0,1.0
I_6[37],-0.507,0.427,-1.344,0.237,0.012,0.011,1236.0,1279.0,1.0
I_6[38],-0.522,0.428,-1.362,0.225,0.012,0.011,1233.0,1278.0,1.0
I_6[39],-0.535,0.429,-1.39,0.199,0.012,0.011,1232.0,1278.0,1.0
I_6[40],-0.722,0.448,-1.563,0.102,0.013,0.011,1221.0,1352.0,1.0
I_6[41],-1.05,0.495,-2.058,-0.201,0.014,0.011,1194.0,1421.0,1.0
I_6[42],-1.065,0.497,-2.08,-0.217,0.015,0.011,1191.0,1467.0,1.0
I_6[43],-1.382,0.538,-2.427,-0.448,0.016,0.012,1089.0,1474.0,1.0
I_6[44],-1.277,0.52,-2.279,-0.359,0.016,0.012,1100.0,1546.0,1.0
I_6[45],-0.809,0.458,-1.669,0.035,0.013,0.011,1188.0,1359.0,1.0
I_6[46],-0.76,0.453,-1.605,0.076,0.013,0.011,1198.0,1426.0,1.0
I_6[47],-0.605,0.438,-1.403,0.237,0.013,0.011,1236.0,1365.0,1.0
I_6[48],-0.449,0.426,-1.211,0.38,0.012,0.011,1277.0,1313.0,1.0
I_6[49],-0.4,0.422,-1.162,0.425,0.012,0.011,1285.0,1313.0,1.0
I_6[50],-0.366,0.42,-1.113,0.47,0.012,0.011,1294.0,1331.0,1.0
I_6[51],-0.343,0.419,-1.113,0.464,0.012,0.011,1298.0,1331.0,1.0
I_6[52],-0.291,0.416,-1.115,0.446,0.012,0.011,1306.0,1410.0,1.0
I_6[53],-0.179,0.412,-0.985,0.549,0.011,0.011,1359.0,1416.0,1.0
I_6[54],-0.168,0.411,-0.972,0.561,0.011,0.011,1363.0,1482.0,1.0
I_6[55],-0.139,0.41,-0.903,0.624,0.011,0.011,1378.0,1481.0,1.0
I_6[56],-0.111,0.41,-0.885,0.64,0.011,0.011,1393.0,1471.0,1.0
I_6[57],0.201,0.409,-0.57,0.959,0.011,0.011,1505.0,1378.0,1.0
I_6[58],0.497,0.421,-0.21,1.363,0.011,0.011,1521.0,1571.0,1.0
I_6[59],0.608,0.428,-0.142,1.456,0.011,0.011,1515.0,1468.0,1.0
I_6[60],0.678,0.434,-0.076,1.534,0.011,0.011,1509.0,1540.0,1.0
I_6[61],0.709,0.436,-0.055,1.562,0.011,0.011,1507.0,1591.0,1.0
I_6[62],0.846,0.449,0.113,1.758,0.012,0.011,1486.0,1467.0,1.0
I_6[63],0.895,0.454,0.149,1.801,0.012,0.011,1478.0,1411.0,1.0
I_6[64],0.9,0.454,0.155,1.807,0.012,0.011,1477.0,1411.0,1.0
I_6[65],0.971,0.462,0.202,1.873,0.012,0.011,1464.0,1355.0,1.0
I_6[66],0.978,0.462,0.205,1.879,0.012,0.011,1463.0,1355.0,1.0
I_6[67],1.075,0.473,0.253,1.968,0.013,0.011,1446.0,1459.0,1.0
I_6[68],1.163,0.484,0.321,2.071,0.013,0.012,1425.0,1507.0,1.0
I_6[69],1.181,0.486,0.357,2.115,0.013,0.012,1422.0,1531.0,1.0
I_6[70],1.185,0.486,0.344,2.106,0.013,0.012,1420.0,1531.0,1.0
I_6[71],1.208,0.489,0.356,2.127,0.013,0.012,1412.0,1507.0,1.0
I_6[72],1.299,0.502,0.437,2.251,0.013,0.012,1395.0,1532.0,1.0
I_6[73],1.313,0.505,0.503,2.322,0.014,0.012,1395.0,1557.0,1.0
I_6[74],1.315,0.505,0.506,2.324,0.014,0.012,1396.0,1527.0,1.0
I_6[75],1.321,0.507,0.507,2.327,0.014,0.012,1397.0,1553.0,1.0
I_6[76],1.298,0.507,0.491,2.324,0.014,0.012,1418.0,1550.0,1.0
I_6[77],1.19,0.501,0.365,2.203,0.013,0.012,1456.0,1505.0,1.0
I_6[78],1.155,0.498,0.286,2.111,0.013,0.012,1471.0,1553.0,1.0
I_6[79],1.048,0.49,0.122,1.929,0.013,0.012,1510.0,1635.0,1.0
