,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_0[100],-0.019,0.235,-0.43,0.478,0.004,0.005,2833.0,2266.0,1.0
I_0[101],-0.262,0.253,-0.74,0.207,0.005,0.005,2483.0,2419.0,1.0
I_0[102],-0.49,0.291,-1.056,-0.01,0.006,0.005,1903.0,2644.0,1.0
I_0[103],-0.687,0.335,-1.307,-0.121,0.008,0.006,1802.0,2444.0,1.0
I_0[104],-0.839,0.375,-1.532,-0.203,0.009,0.007,1735.0,2454.0,1.0
I_0[105],-0.938,0.403,-1.683,-0.266,0.01,0.007,1685.0,2485.0,1.0
I_0[106],-0.978,0.415,-1.732,-0.287,0.01,0.007,1654.0,2455.0,1.0
I_0[107],-0.96,0.411,-1.729,-0.291,0.01,0.007,1630.0,2473.0,1.0
I_0[108],-0.888,0.394,-1.621,-0.251,0.009,0.007,1612.0,2456.0,1.0
I_0[109],-0.774,0.368,-1.438,-0.169,0.009,0.007,1679.0,2632.0,1.0
I_0[110],-0.631,0.343,-1.294,-0.099,0.007,0.007,2034.0,2706.0,1.0
I_1[0],-0.415,0.358,-1.102,0.274,0.007,0.007,2608.0,2898.0,1.0
I_1[1],-0.305,0.343,-1.015,0.304,0.007,0.007,2737.0,2857.0,1.0
I_1[2],-0.21,0.335,-0.863,0.423,0.006,0.007,2836.0,2743.0,1.0
I_1[3],-0.115,0.33,-0.792,0.48,0.006,0.007,2918.0,2730.0,1.0
I_1[4],-0.003,0.326,-0.661,0.612,0.006,0.007,2962.0,2610.0,1.0
I_1[5],0.142,0.328,-0.489,0.785,0.006,0.007,2928.0,2703.0,1.0
I_1[6],0.329,0.343,-0.27,1.037,0.007,0.007,2748.0,2630.0,1.0
I_1[7],0.561,0.377,-0.084,1.313,0.008,0.008,2435.0,2568.0,1.0
I_1[8],0.833,0.433,0.076,1.619,0.009,0.009,2139.0,2716.0,1.0
I_1[9],1.129,0.507,0.271,2.042,0.012,0.01,1762.0,2695.0,1.0
I_1[10],1.427,0.59,0.453,2.515,0.014,0.011,1612.0,2577.0,1.0
I_1[11],1.7,0.671,0.575,2.912,0.017,0.013,1531.0,2523.0,1.0
I_1[12],1.921,0.738,0.689,3.275,0.019,0.014,1484.0,2409.0,1.0
I_1[13],2.068,0.783,0.737,3.487,0.02,0.014,1462.0,2297.0,1.0
I_1[14],2.125,0.8,0.78,3.602,0.02,0.015,1456.0,2284.0,1.0
I_1[15],2.086,0.787,0.686,3.459,0.02,0.014,1465.0,2230.0,1.0
I_1[16],1.955,0.746,0.684,3.314,0.019,0.014,1490.0,2250.0,1.0
I_1[17],1.748,0.683,0.581,2.979,0.017,0.013,1544.0,2535.0,1.0
I_1[18],1.486,0.605,0.483,2.609,0.015,0.011,1640.0,2523.0,1.0
I_1[19],1.198,0.524,0.286,2.147,0.012,0.01,1785.0,2709.0,1.0
I_1[20],0.911,0.451,0.129,1.748,0.01,0.009,2041.0,2729.0,1.0
I_1[21],0.65,0.395,0.001,1.471,0.008,0.008,2307.0,2808.0,1.0
I_1[22],0.436,0.358,-0.21,1.145,0.007,0.008,2563.0,2690.0,1.0
I_1[23],0.279,0.339,-0.347,0.947,0.007,0.007,2744.0,2525.0,1.0
I_1[24],0.185,0.331,-0.451,0.828,0.006,0.007,2825.0,2519.0,1.0
I_1[25],0.146,0.329,-0.473,0.794,0.006,0.007,2849.0,2470.0,1.0
I_1[26],0.154,0.329,-0.484,0.787,0.006,0.007,2842.0,2705.0,1.0
I_1[27],0.194,0.331,-0.429,0.85,0.006,0.007,2814.0,2605.0,1.0
I_1[28],0.25,0.335,-0.378,0.912,0.006,0.007,2770.0,2518.0,1.0
I_1[29],0.309,0.34,-0.326,0.983,0.007,0.007,2713.0,2507.0,1.0
I_1[30],0.359,0.346,-0.242,1.078,0.007,0.007,2656.0,2523.0,1.0
I_1[31],0.395,0.351,-0.212,1.117,0.007,0.008,2613.0,2595.0,1.0
I_1[32],0.414,0.353,-0.186,1.145,0.007,0.008,2588.0,2589.0,1.0
I_1[33],0.419,0.354,-0.19,1.139,0.007,0.008,2584.0,2539.0,1.0
I_1[34],0.412,0.354,-0.199,1.124,0.007,0.008,2595.0,2553.0,1.0
I_1[35],0.398,0.352,-0.224,1.103,0.007,0.008,2617.0,2724.0,1.0
I_1[36],0.38,0.349,-0.195,1.119,0.007,0.007,2645.0,2786.0,1.0
I_1[37],0.36,0.346,-0.249,1.059,0.007,0.007,2674.0,2594.0,1.0
I_1[38],0.337,0.343,-0.287,1.004,0.007,0.007,2705.0,2439.0,1.0
I_1[39],0.31,0.34,-0.313,0.966,0.007,0.007,2743.0,2575.0,1.0
I_1[40],0.274,0.336,-0.331,0.951,0.006,0.007,2789.0,2537.0,1.0
I_1[41],0.228,0.332,-0.376,0.898,0.006,0.007,2841.0,2520.0,1.0
I_1[42],0.168,0.328,-0.472,0.79,0.006,0.007,2898.0,2543.0,1.0
I_1[43],0.096,0.325,-0.56,0.698,0.006,0.007,2948.0,2506.0,1.0
I_1[44],0.017,0.324,-0.62,0.625,0.006,0.007,2977.0,2610.0,1.0
I_1[45],-0.065,0.326,-0.713,0.543,0.006,0.007,2971.0,2491.0,1.0
I_1[46],-0.141,0.329,-0.807,0.465,0.006,0.007,2932.0,2634.0,1.0
I_1[47],-0.202,0.333,-0.86,0.427,0.006,0.007,2877.0,2599.0,1.0
I_1[48],-0.243,0.336,-0.91,0.386,0.006,0.007,2830.0,2580.0,1.0
I_1[49],-0.258,0.338,-0.928,0.368,0.006,0.007,2806.0,2587.0,1.0
I_1[50],-0.247,0.336,-0.924,0.375,0.006,0.007,2808.0,2496.0,1.0
I_1[51],-0.214,0.333,-0.887,0.403,0.006,0.007,2832.0,2686.0,1.0
I_1[52],-0.166,0.329,-0.89,0.398,0.006,0.007,2867.0,2650.0,1.0
I_1[53],-0.113,0.326,-0.823,0.449,0.006,0.007,2894.0,2613.0,1.0
I_1[54],-0.067,0.324,-0.732,0.536,0.006,0.007,2907.0,2550.0,1.0
I_1[55],-0.038,0.323,-0.7,0.57,0.006,0.007,2906.0,2699.0,1.0
I_1[56],-0.034,0.324,-0.695,0.57,0.006,0.007,2902.0,2660.0,1.0
I_1[57],-0.059,0.324,-0.714,0.542,0.006,0.007,2891.0,2648.0,1.0
I_1[58],-0.111,0.327,-0.792,0.487,0.006,0.007,2872.0,2683.0,1.0
I_1[59],-0.187,0.332,-0.892,0.41,0.006,0.007,2835.0,2598.0,1.0
I_1[60],-0.275,0.34,-0.935,0.392,0.007,0.007,2767.0,2437.0,1.0
I_1[61],-0.367,0.351,-1.086,0.267,0.007,0.007,2682.0,2293.0,1.0
I_1[62],-0.449,0.362,-1.13,0.256,0.007,0.007,2571.0,2386.0,1.0
I_1[63],-0.512,0.372,-1.206,0.196,0.008,0.007,2455.0,2461.0,1.0
I_1[64],-0.551,0.379,-1.26,0.16,0.008,0.007,2381.0,2347.0,1.0
I_1[65],-0.563,0.381,-1.258,0.159,0.008,0.008,2369.0,2473.0,1.0
I_1[66],-0.552,0.378,-1.231,0.177,0.008,0.008,2421.0,2504.0,1.0
I_1[67],-0.524,0.373,-1.268,0.129,0.008,0.007,2481.0,2863.0,1.0
I_1[68],-0.488,0.367,-1.208,0.164,0.007,0.007,2539.0,2882.0,1.0
I_1[69],-0.454,0.362,-1.143,0.217,0.007,0.007,2594.0,2836.0,1.0
I_1[70],-0.431,0.358,-1.142,0.214,0.007,0.007,2627.0,2724.0,1.0
I_1[71],-0.424,0.358,-1.147,0.205,0.007,0.007,2632.0,2807.0,1.0
I_1[72],-0.435,0.36,-1.152,0.203,0.007,0.007,2607.0,2410.0,1.0
I_1[73],-0.462,0.365,-1.191,0.183,0.007,0.007,2560.0,2737.0,1.0
I_1[74],-0.498,0.371,-1.241,0.152,0.007,0.007,2500.0,2778.0,1.0
I_1[75],-0.534,0.377,-1.281,0.121,0.008,0.008,2435.0,2717.0,1.0
I_1[76],-0.56,0.381,-1.306,0.1,0.008,0.008,2381.0,2756.0,1.0
I_1[77],-0.568,0.382,-1.343,0.065,0.008,0.008,2358.0,2579.0,1.0
I_1[78],-0.553,0.378,-1.302,0.096,0.008,0.008,2384.0,2670.0,1.0
I_1[79],-0.512,0.37,-1.271,0.109,0.008,0.007,2451.0,2406.0,1.0
I_1[80],-0.449,0.36,-1.185,0.164,0.007,0.007,2567.0,2552.0,1.0
I_1[81],-0.37,0.348,-1.041,0.277,0.007,0.007,2706.0,2786.0,1.0
I_1[82],-0.286,0.338,-0.949,0.35,0.006,0.007,2795.0,2823.0,1.0
I_1[83],-0.208,0.332,-0.843,0.432,0.006,0.007,2863.0,2722.0,1.0
I_1[84],-0.146,0.33,-0.799,0.476,0.006,0.007,2907.0,2740.0,1.0
I_1[85],-0.109,0.33,-0.757,0.524,0.006,0.007,2926.0,2863.0,1.0
I_1[86],-0.099,0.332,-0.755,0.535,0.006,0.007,2928.0,2790.0,1.0
I_1[87],-0.118,0.334,-0.794,0.502,0.006,0.007,2909.0,2711.0,1.0
I_1[88],-0.159,0.335,-0.846,0.454,0.006,0.007,2867.0,2740.0,1.0
I_1[89],-0.214,0.336,-0.916,0.381,0.006,0.007,2814.0,2778.0,1.0
I_1[90],-0.272,0.341,-1.007,0.305,0.007,0.007,2792.0,2791.0,1.0
I_2[0],-0.22,0.281,-0.828,0.254,0.006,0.005,2557.0,3030.0,1.0
I_2[1],-0.233,0.279,-0.799,0.265,0.006,0.005,2483.0,2829.0,1.0
I_2[2],-0.234,0.279,-0.795,0.256,0.006,0.005,2471.0,2741.0,1.0
I_2[3],-0.223,0.278,-0.779,0.266,0.006,0.005,2481.0,2646.0,1.0
I_2[4],-0.202,0.276,-0.756,0.285,0.006,0.005,2507.0,2640.0,1.0
I_2[5],-0.175,0.273,-0.7,0.337,0.006,0.005,2530.0,2328.0,1.0
I_2[6],-0.146,0.27,-0.661,0.362,0.006,0.005,2539.0,2504.0,1.0
I_2[7],-0.118,0.267,-0.642,0.37,0.005,0.005,2541.0,2469.0,1.0
I_2[8],-0.096,0.266,-0.628,0.374,0.005,0.005,2540.0,2490.0,1.0
I_2[9],-0.083,0.265,-0.616,0.387,0.005,0.005,2545.0,2704.0,1.0
I_2[10],-0.08,0.265,-0.597,0.412,0.005,0.005,2544.0,2647.0,1.0
I_2[11],-0.086,0.265,-0.613,0.401,0.005,0.005,2544.0,2644.0,1.0
I_2[12],-0.1,0.266,-0.634,0.389,0.005,0.005,2535.0,2483.0,1.0
I_2[13],-0.12,0.268,-0.639,0.383,0.006,0.005,2492.0,2500.0,1.0
I_2[14],-0.14,0.269,-0.698,0.331,0.006,0.005,2458.0,2536.0,1.0
I_2[15],-0.159,0.271,-0.683,0.352,0.006,0.005,2436.0,2487.0,1.0
I_2[16],-0.172,0.272,-0.709,0.332,0.006,0.005,2423.0,2370.0,1.0
I_2[17],-0.177,0.272,-0.709,0.336,0.006,0.005,2430.0,2156.0,1.0
I_2[18],-0.172,0.271,-0.686,0.359,0.006,0.005,2451.0,2067.0,1.0
I_2[19],-0.159,0.269,-0.693,0.35,0.005,0.005,2488.0,2141.0,1.0
I_2[20],-0.138,0.267,-0.647,0.39,0.005,0.005,2521.0,2230.0,1.0
I_2[21],-0.113,0.265,-0.64,0.391,0.005,0.005,2557.0,2287.0,1.0
I_2[22],-0.087,0.264,-0.617,0.406,0.005,0.005,2594.0,2390.0,1.0
I_2[23],-0.064,0.262,-0.58,0.437,0.005,0.005,2623.0,2439.0,1.0
I_2[24],-0.047,0.262,-0.575,0.438,0.005,0.005,2602.0,2457.0,1.0
I_2[25],-0.04,0.262,-0.576,0.436,0.005,0.005,2578.0,2440.0,1.0
I_2[26],-0.043,0.263,-0.572,0.442,0.005,0.005,2558.0,2479.0,1.0
I_2[27],-0.055,0.263,-0.58,0.435,0.005,0.005,2532.0,2526.0,1.0
I_2[28],-0.073,0.265,-0.59,0.436,0.005,0.005,2510.0,2333.0,1.0
I_2[29],-0.095,0.266,-0.628,0.398,0.005,0.005,2490.0,2213.0,1.0
I_2[30],-0.114,0.267,-0.648,0.381,0.005,0.005,2472.0,2299.0,1.0
I_2[31],-0.125,0.268,-0.654,0.369,0.005,0.005,2457.0,2287.0,1.0
I_2[32],-0.124,0.268,-0.654,0.369,0.005,0.005,2441.0,2366.0,1.0
I_2[33],-0.106,0.267,-0.638,0.382,0.005,0.005,2426.0,2324.0,1.0
I_2[34],-0.07,0.265,-0.603,0.417,0.005,0.005,2410.0,2236.0,1.0
I_2[35],-0.016,0.263,-0.54,0.484,0.005,0.005,2386.0,2349.0,1.0
I_2[36],0.052,0.263,-0.466,0.559,0.006,0.005,2334.0,2361.0,1.0
I_2[37],0.13,0.265,-0.346,0.681,0.006,0.005,2247.0,2298.0,1.0
I_2[38],0.211,0.27,-0.271,0.753,0.006,0.005,2140.0,2403.0,1.0
I_2[39],0.284,0.276,-0.193,0.846,0.006,0.005,2048.0,2390.0,1.0
I_2[40],0.342,0.283,-0.133,0.936,0.006,0.006,1977.0,2495.0,1.0
I_2[41],0.377,0.288,-0.115,0.972,0.007,0.006,1937.0,2462.0,1.0
I_2[42],0.381,0.289,-0.099,0.995,0.007,0.006,1936.0,2604.0,1.0
I_2[43],0.353,0.285,-0.167,0.916,0.006,0.005,1978.0,2656.0,1.0
I_2[44],0.293,0.277,-0.247,0.818,0.006,0.005,2063.0,2482.0,1.0
I_2[45],0.205,0.268,-0.304,0.734,0.006,0.005,2185.0,2422.0,1.0
I_2[46],0.097,0.262,-0.419,0.598,0.005,0.005,2311.0,2556.0,1.0
I_2[47],-0.02,0.261,-0.533,0.47,0.005,0.005,2463.0,2646.0,1.0
I_2[48],-0.13,0.265,-0.65,0.364,0.005,0.005,2505.0,2398.0,1.0
I_2[49],-0.22,0.273,-0.767,0.257,0.006,0.005,2455.0,2259.0,1.0
I_2[50],-0.275,0.279,-0.83,0.204,0.006,0.005,2385.0,2247.0,1.0
I_2[51],-0.281,0.28,-0.828,0.203,0.006,0.005,2359.0,2274.0,1.0
I_2[52],-0.23,0.273,-0.756,0.267,0.006,0.005,2399.0,2191.0,1.0
I_2[53],-0.118,0.264,-0.62,0.388,0.005,0.005,2439.0,2291.0,1.0
I_2[54],0.057,0.26,-0.422,0.586,0.006,0.005,2312.0,2218.0,1.0
I_2[55],0.287,0.276,-0.201,0.857,0.006,0.005,2039.0,2194.0,1.0
I_2[56],0.561,0.321,0.015,1.2,0.008,0.006,1747.0,1928.0,1.0
I_2[57],0.863,0.392,0.214,1.619,0.01,0.008,1556.0,1873.0,1.0
I_2[58],1.175,0.478,0.418,2.129,0.012,0.009,1467.0,1921.0,1.0
I_2[59],1.475,0.568,0.531,2.561,0.015,0.011,1425.0,1885.0,1.0
I_2[60],1.744,0.652,0.622,2.941,0.017,0.013,1405.0,1805.0,1.0
I_2[61],1.961,0.722,0.741,3.301,0.019,0.014,1395.0,1831.0,1.0
I_2[62],2.113,0.771,0.813,3.531,0.02,0.015,1391.0,1805.0,1.0
I_2[63],2.188,0.796,0.845,3.656,0.021,0.015,1389.0,1796.0,1.0
I_2[64],2.182,0.795,0.844,3.657,0.021,0.015,1389.0,1830.0,1.0
I_2[65],2.097,0.768,0.808,3.53,0.02,0.015,1391.0,1822.0,1.0
I_2[66],1.94,0.718,0.741,3.285,0.018,0.014,1397.0,1797.0,1.0
I_2[67],1.722,0.649,0.643,2.95,0.017,0.013,1406.0,1814.0,1.0
I_2[68],1.461,0.567,0.535,2.55,0.014,0.011,1425.0,1822.0,1.0
I_2[69],1.174,0.481,0.379,2.087,0.012,0.009,1467.0,1878.0,1.0
I_2[70],0.88,0.399,0.21,1.639,0.01,0.008,1551.0,1949.0,1.0
I_2[71],0.596,0.33,0.048,1.258,0.008,0.006,1716.0,1947.0,1.0
I_2[72],0.338,0.284,-0.166,0.902,0.006,0.005,1999.0,2188.0,1.0
I_2[73],0.117,0.263,-0.386,0.632,0.006,0.005,2323.0,2157.0,1.0
I_2[74],-0.06,0.262,-0.586,0.432,0.005,0.005,2490.0,2414.0,1.0
I_2[75],-0.19,0.271,-0.75,0.282,0.006,0.005,2493.0,2434.0,1.0
I_2[76],-0.277,0.281,-0.843,0.201,0.006,0.005,2442.0,2117.0,1.0
I_2[77],-0.325,0.288,-0.9,0.164,0.006,0.005,2394.0,2150.0,1.0
I_2[78],-0.344,0.291,-0.918,0.151,0.006,0.005,2347.0,2142.0,1.0
I_2[79],-0.342,0.291,-0.896,0.167,0.006,0.005,2325.0,2304.0,1.0
I_2[80],-0.331,0.289,-0.878,0.175,0.006,0.005,2338.0,2410.0,1.0
I_2[81],-0.32,0.287,-0.876,0.174,0.006,0.005,2342.0,2509.0,1.0
I_2[82],-0.316,0.286,-0.866,0.185,0.006,0.005,2336.0,2547.0,1.0
I_2[83],-0.323,0.286,-0.876,0.18,0.006,0.005,2328.0,2687.0,1.0
I_2[84],-0.344,0.289,-0.904,0.158,0.006,0.005,2311.0,2603.0,1.0
I_2[85],-0.377,0.294,-0.941,0.133,0.006,0.005,2281.0,2557.0,1.0
I_2[86],-0.42,0.301,-1.011,0.084,0.006,0.005,2249.0,2552.0,1.0
I_2[87],-0.467,0.309,-1.066,0.05,0.007,0.006,2214.0,2502.0,1.0
I_2[88],-0.513,0.319,-1.133,0.008,0.007,0.006,2183.0,2478.0,1.0
I_2[89],-0.552,0.328,-1.198,-0.03,0.007,0.006,2166.0,2460.0,1.0
I_2[90],-0.58,0.334,-1.225,-0.033,0.007,0.006,2150.0,2420.0,1.0
I_2[91],-0.594,0.338,-1.258,-0.058,0.008,0.006,2144.0,2442.0,1.0
I_2[92],-0.593,0.339,-1.243,-0.043,0.008,0.006,2149.0,2573.0,1.0
I_2[93],-0.579,0.336,-1.261,-0.068,0.007,0.006,2160.0,2509.0,1.0
I_2[94],-0.554,0.331,-1.219,-0.05,0.007,0.006,2183.0,2545.0,1.0
I_2[95],-0.524,0.325,-1.155,-0.01,0.007,0.006,2204.0,2609.0,1.0
I_2[96],-0.492,0.318,-1.125,-0.01,0.007,0.006,2221.0,2842.0,1.0
I_2[97],-0.466,0.313,-1.076,0.021,0.007,0.006,2235.0,2756.0,1.0
I_2[98],-0.448,0.309,-1.022,0.064,0.007,0.006,2243.0,2723.0,1.0
I_2[99],-0.442,0.307,-1.029,0.055,0.007,0.006,2240.0,2646.0,1.0
I_2[100],-0.449,0.308,-1.045,0.048,0.007,0.005,2233.0,2567.0,1.0
I_2[101],-0.467,0.312,-1.08,0.032,0.007,0.006,2220.0,2621.0,1.0
I_2[102],-0.495,0.317,-1.101,0.034,0.007,0.006,2206.0,2582.0,1.0
I_2[103],-0.526,0.325,-1.174,-0.013,0.007,0.006,2185.0,2762.0,1.0
I_2[104],-0.556,0.332,-1.228,-0.034,0.007,0.006,2175.0,2829.0,1.0
I_2[105],-0.579,0.339,-1.238,-0.024,0.007,0.006,2159.0,3005.0,1.0
I_2[106],-0.589,0.342,-1.264,-0.042,0.008,0.006,2147.0,2829.0,1.0
I_2[107],-0.582,0.341,-1.263,-0.046,0.008,0.006,2129.0,2719.0,1.0
I_2[108],-0.557,0.335,-1.234,-0.038,0.007,0.006,2115.0,2658.0,1.0
I_2[109],-0.514,0.326,-1.178,-0.016,0.007,0.006,2101.0,2467.0,1.0
I_2[110],-0.455,0.316,-1.1,0.043,0.007,0.006,2125.0,2814.0,1.0
I_3[0],-0.628,0.369,-1.372,-0.013,0.007,0.006,2447.0,2979.0,1.0
I_3[1],-0.518,0.343,-1.224,0.047,0.007,0.006,2465.0,2805.0,1.0
I_3[2],-0.402,0.325,-1.025,0.194,0.006,0.006,2564.0,2819.0,1.0
I_3[3],-0.293,0.313,-0.892,0.28,0.006,0.006,2710.0,2736.0,1.0
I_3[4],-0.198,0.306,-0.801,0.361,0.006,0.006,2845.0,2660.0,1.0
I_3[5],-0.126,0.302,-0.775,0.383,0.006,0.006,2917.0,2753.0,1.0
I_3[6],-0.076,0.298,-0.684,0.468,0.006,0.006,2956.0,2690.0,1.0
I_3[7],-0.049,0.296,-0.628,0.513,0.006,0.006,2966.0,2689.0,1.0
I_3[8],-0.039,0.295,-0.617,0.516,0.006,0.006,2951.0,2694.0,1.0
I_3[9],-0.04,0.294,-0.61,0.527,0.006,0.006,2929.0,2680.0,1.0
I_3[10],-0.044,0.295,-0.619,0.536,0.006,0.006,2896.0,2754.0,1.0
I_3[11],-0.044,0.296,-0.659,0.514,0.006,0.006,2853.0,2774.0,1.0
I_3[12],-0.036,0.297,-0.658,0.523,0.006,0.006,2814.0,2834.0,1.0
I_3[13],-0.017,0.299,-0.58,0.602,0.006,0.006,2781.0,2734.0,1.0
I_3[14],0.011,0.301,-0.561,0.619,0.006,0.006,2763.0,2624.0,1.0
I_3[15],0.044,0.302,-0.518,0.662,0.006,0.006,2754.0,2670.0,1.0
I_3[16],0.077,0.303,-0.502,0.68,0.006,0.006,2719.0,2615.0,1.0
I_3[17],0.102,0.304,-0.499,0.678,0.006,0.006,2671.0,2598.0,1.0
I_3[18],0.112,0.303,-0.478,0.691,0.006,0.006,2669.0,2474.0,1.0
I_3[19],0.105,0.302,-0.455,0.704,0.006,0.006,2730.0,2464.0,1.0
I_3[20],0.077,0.3,-0.464,0.682,0.006,0.006,2801.0,2496.0,1.0
I_3[21],0.03,0.298,-0.583,0.565,0.006,0.006,2863.0,2524.0,1.0
I_3[22],-0.029,0.297,-0.617,0.532,0.006,0.006,2907.0,2536.0,1.0
I_3[23],-0.092,0.298,-0.709,0.446,0.006,0.006,2912.0,2698.0,1.0
I_3[24],-0.148,0.301,-0.781,0.395,0.006,0.006,2848.0,2688.0,1.0
I_3[25],-0.185,0.303,-0.821,0.362,0.006,0.006,2829.0,2757.0,1.0
I_3[26],-0.193,0.305,-0.842,0.351,0.006,0.006,2800.0,2834.0,1.0
I_3[27],-0.163,0.304,-0.797,0.396,0.006,0.006,2789.0,2798.0,1.0
I_3[28],-0.092,0.302,-0.74,0.436,0.006,0.006,2758.0,2645.0,1.0
I_3[29],0.019,0.303,-0.605,0.576,0.006,0.006,2649.0,2562.0,1.0
I_3[30],0.164,0.31,-0.475,0.71,0.006,0.006,2400.0,2443.0,1.0
I_3[31],0.331,0.327,-0.269,0.947,0.007,0.007,2101.0,2506.0,1.0
I_3[32],0.505,0.353,-0.065,1.22,0.008,0.007,1864.0,2465.0,1.0
I_3[33],0.669,0.384,0.04,1.413,0.009,0.008,1737.0,2700.0,1.0
I_3[34],0.808,0.415,0.122,1.592,0.01,0.008,1671.0,2828.0,1.0
I_3[35],0.907,0.438,0.19,1.733,0.011,0.008,1638.0,2548.0,1.0
I_3[36],0.956,0.45,0.251,1.841,0.011,0.008,1631.0,2788.0,1.0
I_3[37],0.952,0.448,0.234,1.815,0.011,0.008,1645.0,2867.0,1.0
I_3[38],0.898,0.434,0.189,1.717,0.011,0.008,1681.0,2719.0,1.0
I_3[39],0.801,0.411,0.128,1.587,0.01,0.008,1742.0,2851.0,1.0
I_3[40],0.677,0.383,0.036,1.408,0.009,0.007,1821.0,2685.0,1.0
I_3[41],0.543,0.357,-0.025,1.273,0.008,0.007,1935.0,2651.0,1.0
I_3[42],0.42,0.336,-0.158,1.091,0.007,0.007,2059.0,2712.0,1.0
I_3[43],0.325,0.323,-0.239,0.973,0.007,0.006,2204.0,2679.0,1.0
I_3[44],0.276,0.318,-0.277,0.922,0.007,0.006,2288.0,2623.0,1.0
I_3[45],0.282,0.319,-0.282,0.922,0.007,0.006,2275.0,2408.0,1.0
I_3[46],0.348,0.327,-0.229,0.994,0.007,0.007,2151.0,2578.0,1.0
I_3[47],0.47,0.346,-0.097,1.167,0.008,0.007,1977.0,2620.0,1.0
I_3[48],0.638,0.378,0.035,1.384,0.009,0.008,1807.0,2727.0,1.0
I_3[49],0.839,0.423,0.176,1.661,0.01,0.008,1671.0,2871.0,1.0
I_3[50],1.05,0.477,0.302,1.975,0.012,0.009,1586.0,2780.0,1.0
I_3[51],1.253,0.534,0.387,2.261,0.014,0.01,1529.0,2863.0,1.0
I_3[52],1.426,0.584,0.449,2.501,0.015,0.011,1497.0,2820.0,1.0
I_3[53],1.552,0.622,0.545,2.724,0.016,0.011,1481.0,2740.0,1.0
I_3[54],1.618,0.643,0.596,2.835,0.017,0.012,1476.0,2673.0,1.0
I_3[55],1.618,0.644,0.587,2.823,0.016,0.012,1481.0,2667.0,1.0
I_3[56],1.55,0.624,0.582,2.752,0.016,0.011,1494.0,2795.0,1.0
I_3[57],1.421,0.586,0.48,2.513,0.015,0.01,1518.0,2828.0,1.0
I_3[58],1.241,0.534,0.362,2.206,0.013,0.01,1552.0,2916.0,1.0
I_3[59],1.025,0.475,0.281,1.922,0.012,0.009,1628.0,2831.0,1.0
I_3[60],0.79,0.416,0.121,1.57,0.01,0.008,1743.0,2850.0,1.0
I_3[61],0.552,0.363,-0.065,1.237,0.008,0.007,1940.0,2633.0,1.0
I_3[62],0.326,0.325,-0.245,0.967,0.007,0.007,2241.0,2631.0,1.0
I_3[63],0.123,0.303,-0.425,0.746,0.006,0.006,2587.0,2688.0,1.0
I_3[64],-0.049,0.298,-0.594,0.559,0.006,0.006,2844.0,2768.0,1.0
I_3[65],-0.185,0.302,-0.778,0.386,0.006,0.006,2842.0,2746.0,1.0
I_3[66],-0.285,0.31,-0.899,0.283,0.006,0.006,2761.0,2757.0,1.0
I_3[67],-0.354,0.318,-1.009,0.2,0.006,0.006,2698.0,2769.0,1.0
I_3[68],-0.394,0.323,-1.049,0.168,0.006,0.006,2649.0,2874.0,1.0
I_3[69],-0.414,0.326,-1.084,0.139,0.006,0.006,2622.0,2877.0,1.0
I_3[70],-0.417,0.327,-1.064,0.157,0.006,0.006,2580.0,2813.0,1.0
I_3[71],-0.41,0.326,-1.075,0.145,0.006,0.006,2566.0,2827.0,1.0
I_3[72],-0.397,0.324,-1.043,0.173,0.006,0.006,2561.0,2796.0,1.0
I_3[73],-0.378,0.322,-1.033,0.166,0.006,0.006,2589.0,2814.0,1.0
I_3[74],-0.355,0.319,-1.016,0.17,0.006,0.006,2606.0,2793.0,1.0
I_3[75],-0.328,0.315,-0.993,0.18,0.006,0.006,2637.0,2813.0,1.0
I_3[76],-0.297,0.312,-0.91,0.258,0.006,0.006,2688.0,2776.0,1.0
I_3[77],-0.259,0.308,-0.912,0.246,0.006,0.006,2730.0,2717.0,1.0
I_3[78],-0.217,0.304,-0.816,0.335,0.006,0.006,2806.0,2808.0,1.0
I_3[79],-0.172,0.301,-0.741,0.407,0.006,0.006,2884.0,2817.0,1.0
I_3[80],-0.125,0.299,-0.721,0.426,0.006,0.006,2945.0,2748.0,1.0
I_3[81],-0.079,0.298,-0.693,0.452,0.006,0.006,2988.0,2769.0,1.0
I_3[82],-0.039,0.297,-0.64,0.501,0.006,0.006,2997.0,2603.0,1.0
I_3[83],-0.008,0.297,-0.59,0.561,0.006,0.006,2905.0,2535.0,1.0
I_3[84],0.012,0.298,-0.569,0.578,0.006,0.006,2830.0,2520.0,1.0
I_3[85],0.019,0.298,-0.585,0.567,0.006,0.006,2777.0,2505.0,1.0
I_3[86],0.012,0.298,-0.574,0.589,0.006,0.006,2763.0,2465.0,1.0
I_3[87],-0.009,0.298,-0.573,0.582,0.006,0.006,2777.0,2473.0,1.0
I_3[88],-0.041,0.298,-0.605,0.565,0.006,0.006,2771.0,2389.0,1.0
I_3[89],-0.083,0.299,-0.656,0.525,0.006,0.006,2769.0,2426.0,1.0
I_3[90],-0.132,0.301,-0.702,0.493,0.006,0.006,2775.0,2390.0,1.0
I_3[91],-0.187,0.304,-0.861,0.336,0.006,0.006,2772.0,2309.0,1.0
I_3[92],-0.246,0.308,-0.924,0.27,0.006,0.006,2749.0,2396.0,1.0
