,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_4_hsgp_coeffs[21],-0.342,0.89,-2.03,1.297,0.013,0.015,4957.0,3028.0,1.0
I_4_hsgp_coeffs[22],-1.301,0.9,-3.024,0.35,0.013,0.015,5113.0,2867.0,1.0
I_4_hsgp_coeffs[23],0.176,0.869,-1.444,1.819,0.013,0.015,4720.0,2827.0,1.0
I_4_hsgp_coeffs[24],1.076,0.899,-0.621,2.774,0.012,0.015,5743.0,2701.0,1.0
I_4_hsgp_coeffs[25],0.08,0.851,-1.487,1.701,0.012,0.016,5471.0,2653.0,1.0
I_4_hsgp_coeffs[26],-0.531,0.868,-2.129,1.086,0.011,0.016,6293.0,2712.0,1.0
I_4_hsgp_coeffs[27],-0.314,0.867,-1.914,1.27,0.011,0.013,5663.0,3008.0,1.0
I_4_hsgp_coeffs[28],-0.136,0.833,-1.753,1.371,0.011,0.014,5693.0,2740.0,1.0
I_4_hsgp_coeffs[29],0.517,0.877,-1.09,2.155,0.012,0.014,5537.0,2861.0,1.0
I_4_hsgp_coeffs[30],0.704,0.832,-0.85,2.326,0.011,0.013,5529.0,3085.0,1.0
I_4_hsgp_coeffs[31],-0.601,0.854,-2.187,1.04,0.011,0.013,5547.0,3377.0,1.0
I_4_hsgp_coeffs[32],-0.943,0.877,-2.503,0.763,0.012,0.015,5206.0,3079.0,1.0
I_4_hsgp_coeffs[33],0.473,0.862,-1.213,2.02,0.012,0.013,4843.0,3556.0,1.0
I_4_hsgp_coeffs[34],0.851,0.906,-0.89,2.49,0.011,0.015,6386.0,2757.0,1.0
I_4_hsgp_coeffs[35],-0.259,0.866,-1.976,1.299,0.013,0.015,4462.0,2379.0,1.0
I_4_hsgp_coeffs[36],-0.484,0.864,-2.058,1.158,0.011,0.014,5839.0,2638.0,1.0
I_4_hsgp_coeffs[37],0.013,0.873,-1.643,1.617,0.012,0.014,5256.0,3186.0,1.0
I_4_hsgp_coeffs[38],0.024,0.898,-1.523,1.806,0.013,0.015,5033.0,2799.0,1.0
I_4_hsgp_coeffs[39],0.118,0.895,-1.552,1.813,0.012,0.014,5773.0,3194.0,1.0
I_4_hsgp_coeffs[40],0.34,0.861,-1.306,1.921,0.011,0.014,6104.0,3051.0,1.0
I_4_hsgp_coeffs[41],-0.073,0.886,-1.709,1.581,0.012,0.014,5789.0,2928.0,1.0
I_4_hsgp_coeffs[42],-0.524,0.863,-2.237,1.028,0.011,0.016,5877.0,2803.0,1.0
I_4_hsgp_coeffs[43],-0.025,0.885,-1.735,1.595,0.012,0.013,5536.0,3218.0,1.0
I_4_hsgp_coeffs[44],0.5,0.876,-1.083,2.184,0.011,0.016,6179.0,2803.0,1.0
I_4_hsgp_coeffs[45],0.212,0.866,-1.384,1.868,0.012,0.015,5256.0,2890.0,1.0
I_4_hsgp_coeffs[46],-0.235,0.865,-1.888,1.373,0.011,0.014,5790.0,2998.0,1.0
I_4_hsgp_coeffs[47],-0.331,0.837,-1.872,1.292,0.012,0.014,5203.0,3078.0,1.0
I_4_hsgp_coeffs[48],-0.16,0.778,-1.61,1.275,0.011,0.013,4875.0,3327.0,1.0
I_4_hsgp_coeffs[49],0.292,0.786,-1.242,1.698,0.011,0.013,5208.0,3214.0,1.0
I_5_hsgp_coeffs[0],0.067,0.98,-1.775,1.919,0.015,0.014,4200.0,3106.0,1.0
I_5_hsgp_coeffs[1],-0.006,0.945,-1.805,1.74,0.012,0.016,5982.0,2928.0,1.0
I_5_hsgp_coeffs[2],-0.303,0.952,-2.039,1.498,0.013,0.014,5494.0,3373.0,1.0
I_5_hsgp_coeffs[3],-0.035,0.842,-1.609,1.533,0.012,0.013,4929.0,3012.0,1.0
I_5_hsgp_coeffs[4],0.641,0.918,-1.144,2.319,0.012,0.017,5489.0,2677.0,1.0
I_5_hsgp_coeffs[5],0.174,0.808,-1.366,1.684,0.011,0.012,5397.0,2904.0,1.0
I_5_hsgp_coeffs[6],-0.852,0.868,-2.531,0.715,0.011,0.015,6346.0,2923.0,1.0
I_5_hsgp_coeffs[7],-0.26,0.87,-1.858,1.454,0.011,0.015,5744.0,2582.0,1.0
I_5_hsgp_coeffs[8],0.822,0.856,-0.927,2.34,0.013,0.014,4688.0,3148.0,1.0
I_5_hsgp_coeffs[9],0.236,0.837,-1.344,1.766,0.01,0.016,7502.0,2693.0,1.0
I_5_hsgp_coeffs[10],-0.58,0.873,-2.164,1.131,0.013,0.014,4868.0,2846.0,1.0
I_5_hsgp_coeffs[11],0.029,0.825,-1.519,1.584,0.011,0.014,5339.0,2968.0,1.0
I_5_hsgp_coeffs[12],0.348,0.879,-1.256,2.018,0.013,0.014,4888.0,3423.0,1.0
I_5_hsgp_coeffs[13],-0.408,0.859,-1.976,1.202,0.012,0.014,4887.0,2612.0,1.0
I_5_hsgp_coeffs[14],-0.232,0.879,-1.796,1.499,0.012,0.014,5675.0,3033.0,1.0
I_5_hsgp_coeffs[15],0.782,0.88,-0.925,2.413,0.013,0.014,4281.0,2964.0,1.0
I_5_hsgp_coeffs[16],0.325,0.846,-1.231,1.942,0.012,0.014,4982.0,2709.0,1.0
I_5_hsgp_coeffs[17],-0.932,0.879,-2.548,0.75,0.013,0.014,4573.0,2825.0,1.0
I_5_hsgp_coeffs[18],-0.518,0.865,-2.214,1.033,0.013,0.015,4704.0,3035.0,1.0
I_5_hsgp_coeffs[19],0.771,0.871,-0.906,2.38,0.011,0.016,5841.0,2675.0,1.0
I_5_hsgp_coeffs[20],0.66,0.849,-0.861,2.32,0.012,0.014,4694.0,2842.0,1.0
I_5_hsgp_coeffs[21],-0.399,0.855,-1.974,1.238,0.012,0.014,4841.0,3086.0,1.0
I_5_hsgp_coeffs[22],-0.603,0.832,-2.088,1.04,0.012,0.014,5048.0,2886.0,1.0
I_5_hsgp_coeffs[23],0.118,0.882,-1.587,1.764,0.012,0.015,5423.0,2905.0,1.0
I_5_hsgp_coeffs[24],0.407,0.842,-1.074,2.099,0.012,0.013,5300.0,3106.0,1.0
I_5_hsgp_coeffs[25],0.014,0.862,-1.59,1.692,0.012,0.014,4874.0,2787.0,1.0
I_5_hsgp_coeffs[26],-0.134,0.884,-1.867,1.476,0.013,0.015,4374.0,2920.0,1.0
I_5_hsgp_coeffs[27],0.137,0.85,-1.444,1.737,0.012,0.014,5124.0,2676.0,1.0
I_5_hsgp_coeffs[28],0.049,0.859,-1.612,1.592,0.014,0.014,3557.0,2521.0,1.0
I_5_hsgp_coeffs[29],-0.405,0.872,-1.949,1.293,0.012,0.014,4997.0,2880.0,1.0
I_5_hsgp_coeffs[30],-0.037,0.849,-1.581,1.531,0.013,0.013,4394.0,3032.0,1.0
I_5_hsgp_coeffs[31],0.579,0.841,-0.951,2.193,0.012,0.013,5236.0,3198.0,1.0
I_5_hsgp_coeffs[32],0.132,0.866,-1.479,1.756,0.012,0.015,5523.0,2558.0,1.0
I_5_hsgp_coeffs[33],-0.476,0.824,-2.057,1.011,0.012,0.012,4400.0,3160.0,1.0
I_5_hsgp_coeffs[34],-0.053,0.885,-1.667,1.632,0.012,0.014,5169.0,2938.0,1.0
I_5_hsgp_coeffs[35],0.154,0.833,-1.425,1.72,0.013,0.012,4333.0,3158.0,1.0
I_5_hsgp_coeffs[36],-0.23,0.877,-1.893,1.389,0.013,0.014,4870.0,3223.0,1.0
I_5_hsgp_coeffs[37],0.131,0.856,-1.457,1.748,0.011,0.013,5637.0,3418.0,1.0
I_5_hsgp_coeffs[38],0.559,0.856,-1.003,2.132,0.012,0.014,5017.0,2987.0,1.0
I_5_hsgp_coeffs[39],-0.124,0.839,-1.704,1.436,0.012,0.013,4961.0,3018.0,1.0
I_5_hsgp_coeffs[40],-0.617,0.847,-2.156,0.982,0.012,0.013,5131.0,3051.0,1.0
I_5_hsgp_coeffs[41],-0.311,0.868,-1.84,1.37,0.013,0.014,4429.0,3087.0,1.0
I_5_hsgp_coeffs[42],0.302,0.829,-1.281,1.789,0.012,0.014,4650.0,2765.0,1.0
I_5_hsgp_coeffs[43],0.923,0.857,-0.673,2.548,0.013,0.015,4448.0,2886.0,1.0
I_5_hsgp_coeffs[44],0.369,0.838,-1.199,1.939,0.013,0.013,4363.0,2978.0,1.0
I_5_hsgp_coeffs[45],-1.197,0.833,-2.792,0.278,0.013,0.014,4460.0,2617.0,1.0
I_5_hsgp_coeffs[46],-0.632,0.839,-2.165,0.969,0.015,0.012,3203.0,3060.0,1.0
I_5_hsgp_coeffs[47],0.39,0.818,-1.17,1.912,0.014,0.013,3407.0,2628.0,1.0
I_5_hsgp_coeffs[48],-0.491,0.583,-1.493,0.705,0.011,0.009,2642.0,2843.0,1.0
I_5_hsgp_coeffs[49],1.697,0.559,0.667,2.751,0.009,0.008,3821.0,2880.0,1.0
I_6_hsgp_coeffs[0],0.011,0.969,-1.826,1.881,0.016,0.015,3807.0,2984.0,1.0
I_6_hsgp_coeffs[1],-0.445,0.946,-2.204,1.366,0.012,0.017,5999.0,2667.0,1.0
I_6_hsgp_coeffs[2],-0.319,0.944,-2.16,1.376,0.013,0.015,5400.0,3107.0,1.0
I_6_hsgp_coeffs[3],0.782,0.884,-0.838,2.472,0.013,0.013,4335.0,3076.0,1.0
I_6_hsgp_coeffs[4],0.645,0.92,-1.18,2.292,0.012,0.016,5524.0,2958.0,1.0
I_6_hsgp_coeffs[5],-0.897,0.852,-2.504,0.704,0.013,0.012,4422.0,3178.0,1.0
I_6_hsgp_coeffs[6],-0.891,0.886,-2.558,0.752,0.012,0.015,5488.0,2736.0,1.0
I_6_hsgp_coeffs[7],0.775,0.92,-0.997,2.483,0.012,0.017,5670.0,2654.0,1.0
I_6_hsgp_coeffs[8],0.764,0.86,-0.905,2.361,0.013,0.014,4600.0,2838.0,1.0
I_6_hsgp_coeffs[9],-0.541,0.863,-2.143,1.097,0.012,0.014,5472.0,2906.0,1.0
I_6_hsgp_coeffs[10],-0.392,0.865,-2.022,1.226,0.012,0.015,5503.0,3054.0,1.0
I_6_hsgp_coeffs[11],0.244,0.832,-1.315,1.777,0.013,0.013,4343.0,2885.0,1.0
I_6_hsgp_coeffs[12],-0.068,0.882,-1.727,1.563,0.012,0.015,5255.0,2821.0,1.0
I_6_hsgp_coeffs[13],-0.029,0.847,-1.598,1.612,0.012,0.015,5369.0,2788.0,1.0
I_6_hsgp_coeffs[14],0.361,0.831,-1.297,1.792,0.011,0.013,5934.0,3296.0,1.0
I_6_hsgp_coeffs[15],-0.092,0.835,-1.713,1.443,0.012,0.015,5192.0,2750.0,1.0
I_6_hsgp_coeffs[16],-0.346,0.876,-1.989,1.31,0.012,0.016,5639.0,2872.0,1.01
I_6_hsgp_coeffs[17],0.088,0.862,-1.551,1.661,0.013,0.014,4651.0,2993.0,1.0
I_6_hsgp_coeffs[18],0.152,0.839,-1.46,1.697,0.012,0.013,4725.0,3031.0,1.0
I_6_hsgp_coeffs[19],-0.012,0.862,-1.685,1.571,0.012,0.014,4994.0,3166.0,1.0
I_6_hsgp_coeffs[20],0.065,0.862,-1.516,1.745,0.012,0.015,5185.0,2767.0,1.0
I_6_hsgp_coeffs[21],-0.072,0.85,-1.618,1.559,0.011,0.014,5508.0,3082.0,1.0
I_6_hsgp_coeffs[22],-0.164,0.829,-1.763,1.334,0.011,0.014,6024.0,2832.0,1.0
I_6_hsgp_coeffs[23],0.064,0.863,-1.497,1.703,0.012,0.014,5475.0,2844.0,1.0
I_6_hsgp_coeffs[24],-0.012,0.842,-1.616,1.495,0.011,0.014,6259.0,3056.0,1.0
I_6_hsgp_coeffs[25],0.068,0.829,-1.57,1.545,0.012,0.014,4977.0,2999.0,1.0
I_6_hsgp_coeffs[26],0.323,0.88,-1.313,2.027,0.011,0.015,6298.0,2631.0,1.0
I_6_hsgp_coeffs[27],-0.288,0.861,-1.808,1.385,0.013,0.015,4574.0,3117.0,1.0
I_6_hsgp_coeffs[28],-0.626,0.885,-2.366,0.953,0.012,0.015,5070.0,2661.0,1.0
I_6_hsgp_coeffs[29],0.499,0.872,-1.13,2.134,0.012,0.014,5192.0,2705.0,1.0
I_6_hsgp_coeffs[30],0.779,0.869,-0.881,2.367,0.012,0.014,5281.0,3058.0,1.0
I_6_hsgp_coeffs[31],-0.577,0.88,-2.217,1.058,0.013,0.014,4717.0,2949.0,1.0
I_6_hsgp_coeffs[32],-0.657,0.89,-2.374,0.919,0.013,0.015,4823.0,3100.0,1.0
I_6_hsgp_coeffs[33],0.524,0.873,-1.121,2.172,0.013,0.013,4660.0,3089.0,1.0
I_6_hsgp_coeffs[34],0.271,0.875,-1.337,1.947,0.012,0.015,5182.0,2668.0,1.0
I_6_hsgp_coeffs[35],-0.298,0.858,-1.85,1.349,0.012,0.014,5184.0,3367.0,1.0
I_6_hsgp_coeffs[36],0.133,0.858,-1.509,1.689,0.011,0.013,5621.0,2952.0,1.0
I_6_hsgp_coeffs[37],-0.005,0.859,-1.578,1.639,0.011,0.014,6293.0,3033.0,1.0
I_6_hsgp_coeffs[38],-0.358,0.864,-1.986,1.247,0.011,0.014,6155.0,3217.0,1.0
I_6_hsgp_coeffs[39],0.315,0.872,-1.328,1.923,0.012,0.014,5614.0,2943.0,1.0
I_6_hsgp_coeffs[40],0.274,0.854,-1.338,1.878,0.011,0.015,5735.0,2957.0,1.0
I_6_hsgp_coeffs[41],-0.454,0.848,-1.991,1.177,0.011,0.013,5740.0,3098.0,1.0
I_6_hsgp_coeffs[42],0.173,0.848,-1.361,1.858,0.012,0.014,5022.0,2940.0,1.0
I_6_hsgp_coeffs[43],0.413,0.844,-1.156,2.027,0.011,0.014,6253.0,3032.0,1.0
I_6_hsgp_coeffs[44],-0.736,0.863,-2.358,0.899,0.012,0.013,5017.0,2869.0,1.0
I_6_hsgp_coeffs[45],-0.148,0.864,-1.728,1.484,0.012,0.015,5603.0,2878.0,1.0
I_6_hsgp_coeffs[46],1.185,0.868,-0.392,2.875,0.012,0.014,4985.0,3035.0,1.0
I_6_hsgp_coeffs[47],-0.101,0.828,-1.605,1.523,0.013,0.013,4285.0,2916.0,1.0
I_6_hsgp_coeffs[48],-1.367,0.783,-2.817,0.083,0.012,0.012,4060.0,2886.0,1.0
I_6_hsgp_coeffs[49],0.177,0.743,-1.217,1.524,0.011,0.012,4992.0,3175.0,1.0
I_7_hsgp_coeffs[0],-0.038,0.912,-1.857,1.572,0.015,0.015,3684.0,2856.0,1.0
I_7_hsgp_coeffs[1],0.387,0.942,-1.365,2.215,0.012,0.018,6085.0,2636.0,1.0
I_7_hsgp_coeffs[2],-0.232,0.944,-2.008,1.517,0.014,0.016,4683.0,2763.0,1.0
I_7_hsgp_coeffs[3],-0.715,0.858,-2.282,0.937,0.012,0.014,5025.0,3053.0,1.0
I_7_hsgp_coeffs[4],0.512,0.913,-1.271,2.204,0.012,0.015,6164.0,3110.0,1.0
I_7_hsgp_coeffs[5],0.867,0.858,-0.759,2.438,0.012,0.013,5009.0,3043.0,1.0
I_7_hsgp_coeffs[6],-0.666,0.845,-2.225,0.895,0.012,0.013,4657.0,3094.0,1.0
I_7_hsgp_coeffs[7],-0.812,0.866,-2.39,0.865,0.012,0.014,5614.0,3253.0,1.0
I_7_hsgp_coeffs[8],0.611,0.853,-1.022,2.183,0.012,0.013,5083.0,2951.0,1.0
I_7_hsgp_coeffs[9],0.542,0.855,-1.123,2.138,0.011,0.014,5611.0,3003.0,1.0
I_7_hsgp_coeffs[10],-0.395,0.876,-2.05,1.228,0.012,0.016,5263.0,2838.0,1.0
I_7_hsgp_coeffs[11],-0.291,0.846,-1.888,1.309,0.012,0.014,5070.0,2750.0,1.0
I_7_hsgp_coeffs[12],0.189,0.841,-1.385,1.741,0.012,0.013,5319.0,3182.0,1.0
I_7_hsgp_coeffs[13],0.128,0.865,-1.37,1.891,0.011,0.014,5760.0,3007.0,1.0
I_7_hsgp_coeffs[14],-0.139,0.835,-1.67,1.419,0.012,0.013,4667.0,3169.0,1.0
I_7_hsgp_coeffs[15],-0.146,0.861,-1.746,1.455,0.012,0.013,5070.0,3039.0,1.0
I_7_hsgp_coeffs[16],0.106,0.857,-1.5,1.683,0.012,0.013,5107.0,2944.0,1.0
I_7_hsgp_coeffs[17],0.222,0.84,-1.308,1.813,0.011,0.014,5403.0,2921.0,1.0
I_7_hsgp_coeffs[18],-0.111,0.87,-1.716,1.554,0.011,0.014,5777.0,3363.0,1.0
I_7_hsgp_coeffs[19],-0.319,0.852,-1.856,1.334,0.012,0.014,5041.0,2899.0,1.0
I_7_hsgp_coeffs[20],0.025,0.839,-1.505,1.61,0.011,0.014,5573.0,2943.0,1.0
I_7_hsgp_coeffs[21],0.243,0.844,-1.282,1.886,0.011,0.015,5875.0,2755.0,1.0
I_7_hsgp_coeffs[22],0.19,0.844,-1.314,1.817,0.011,0.013,5893.0,3237.0,1.0
I_7_hsgp_coeffs[23],0.075,0.877,-1.541,1.71,0.012,0.016,5008.0,2713.0,1.0
I_7_hsgp_coeffs[24],-0.267,0.881,-1.993,1.3,0.013,0.015,4969.0,2796.0,1.0
I_7_hsgp_coeffs[25],-0.494,0.886,-2.258,1.066,0.012,0.014,5202.0,3107.0,1.0
I_7_hsgp_coeffs[26],0.183,0.833,-1.399,1.72,0.011,0.012,5277.0,2896.0,1.0
I_7_hsgp_coeffs[27],0.894,0.842,-0.677,2.473,0.012,0.013,4829.0,3278.0,1.0
I_7_hsgp_coeffs[28],0.202,0.841,-1.312,1.804,0.012,0.013,4908.0,3005.0,1.0
I_7_hsgp_coeffs[29],-0.981,0.903,-2.652,0.724,0.012,0.016,5471.0,2813.0,1.0
I_7_hsgp_coeffs[30],-0.672,0.879,-2.257,0.996,0.012,0.013,5680.0,2479.0,1.0
I_7_hsgp_coeffs[31],0.739,0.859,-0.896,2.306,0.011,0.014,5709.0,3002.0,1.0
I_7_hsgp_coeffs[32],1.132,0.898,-0.55,2.828,0.013,0.016,4636.0,2915.0,1.0
I_7_hsgp_coeffs[33],-0.275,0.853,-1.803,1.379,0.013,0.014,4319.0,2094.0,1.0
I_7_hsgp_coeffs[34],-1.287,0.898,-2.999,0.322,0.012,0.016,5365.0,2884.0,1.0
I_7_hsgp_coeffs[35],-0.282,0.847,-1.834,1.337,0.012,0.014,5307.0,3212.0,1.0
I_7_hsgp_coeffs[36],1.033,0.847,-0.586,2.642,0.012,0.014,5179.0,2860.0,1.0
I_7_hsgp_coeffs[37],0.602,0.865,-1.028,2.205,0.012,0.014,5538.0,3217.0,1.0
I_7_hsgp_coeffs[38],-0.581,0.856,-2.269,0.979,0.011,0.015,5822.0,2857.0,1.0
I_7_hsgp_coeffs[39],-0.554,0.848,-2.2,0.957,0.012,0.014,5210.0,3142.0,1.0
I_7_hsgp_coeffs[40],0.097,0.868,-1.482,1.732,0.012,0.017,5303.0,2899.0,1.0
I_7_hsgp_coeffs[41],0.211,0.859,-1.421,1.857,0.012,0.014,5400.0,2598.0,1.0
I_7_hsgp_coeffs[42],0.104,0.864,-1.421,1.779,0.012,0.014,5280.0,2950.0,1.0
I_7_hsgp_coeffs[43],0.164,0.841,-1.389,1.771,0.012,0.014,5324.0,2948.0,1.0
I_7_hsgp_coeffs[44],0.072,0.831,-1.5,1.619,0.011,0.013,6038.0,3104.0,1.0
I_7_hsgp_coeffs[45],-0.317,0.844,-1.905,1.277,0.012,0.014,4584.0,3080.0,1.0
I_7_hsgp_coeffs[46],-0.386,0.834,-1.951,1.149,0.012,0.013,4539.0,2741.0,1.0
I_7_hsgp_coeffs[47],0.119,0.8,-1.306,1.721,0.012,0.012,4197.0,3193.0,1.0
I_7_hsgp_coeffs[48],0.553,0.702,-0.756,1.831,0.011,0.011,4026.0,3190.0,1.0
I_7_hsgp_coeffs[49],0.307,0.705,-1.071,1.525,0.011,0.012,4100.0,2778.0,1.0
ell_t[0],3.281,2.213,0.129,7.17,0.042,0.038,2344.0,1877.0,1.0
ell_t[1],5.96,2.936,0.426,10.9,0.079,0.046,1299.0,1999.0,1.0
ell_t[2],4.821,2.729,0.246,9.452,0.057,0.044,2189.0,2212.0,1.0
ell_t[3],5.132,3.176,0.309,10.652,0.08,0.055,1474.0,1506.0,1.0
ell_t[4],8.361,3.601,1.552,15.349,0.104,0.074,1009.0,542.0,1.0
ell_t[5],4.463,2.846,0.218,9.574,0.052,0.051,2790.0,2208.0,1.0
ell_t[6],8.0,3.714,0.961,14.47,0.087,0.068,1707.0,1014.0,1.0
ell_t[7],8.206,3.344,2.202,14.762,0.073,0.054,1917.0,1642.0,1.0
eta_t[0],0.984,0.396,0.355,1.747,0.009,0.008,1917.0,2068.0,1.0
eta_t[1],0.996,0.361,0.392,1.677,0.008,0.006,1767.0,2363.0,1.0
eta_t[2],0.94,0.364,0.338,1.633,0.008,0.006,1799.0,2203.0,1.0
eta_t[3],1.001,0.375,0.403,1.725,0.008,0.007,1827.0,2496.0,1.0
eta_t[4],0.844,0.334,0.313,1.475,0.008,0.007,1558.0,1914.0,1.0
eta_t[5],1.148,0.437,0.418,1.99,0.01,0.006,1678.0,2168.0,1.0
eta_t[6],0.799,0.302,0.326,1.37,0.008,0.006,1465.0,1995.0,1.0
eta_t[7],0.863,0.309,0.366,1.44,0.008,0.006,1518.0,2054.0,1.0
sigma_y_t[0],0.652,0.022,0.61,0.692,0.0,0.0,6577.0,2791.0,1.0
sigma_y_t[1],0.332,0.013,0.309,0.357,0.0,0.0,6477.0,3015.0,1.0
sigma_y_t[2],0.352,0.012,0.33,0.374,0.0,0.0,5639.0,3098.0,1.0
sigma_y_t[3],0.6,0.022,0.558,0.639,0.0,0.0,6123.0,2675.0,1.0
sigma_y_t[4],0.525,0.021,0.487,0.566,0.0,0.0,7179.0,2669.0,1.0
sigma_y_t[5],0.527,0.016,0.498,0.557,0.0,0.0,4650.0,2396.0,1.0
sigma_y_t[6],0.605,0.021,0.569,0.647,0.0,0.0,7929.0,3118.0,1.0
sigma_y_t[7],0.428,0.016,0.398,0.457,0.0,0.0,7039.0,3087.0,1.0
log_b_mag_sigma,0.176,0.137,0.001,0.429,0.002,0.002,3029.0,2146.0,1.0
log_b_sigma,0.204,0.156,0.0,0.485,0.002,0.002,3009.0,1714.0,1.0
phi_t[0],0.24,0.122,0.049,0.461,0.002,0.003,5322.0,2819.0,1.0
phi_t[1],0.204,0.106,0.034,0.388,0.001,0.002,5744.0,2107.0,1.0
phi_t[2],0.653,0.248,0.249,1.12,0.003,0.004,6803.0,2964.0,1.0
phi_t[3],0.858,0.341,0.272,1.472,0.005,0.007,5282.0,2912.0,1.0
phi_t[4],0.647,0.29,0.172,1.173,0.004,0.006,4936.0,2641.0,1.0
phi_t[5],0.507,0.175,0.223,0.833,0.002,0.003,5671.0,3126.0,1.0
phi_t[6],0.46,0.174,0.172,0.781,0.002,0.003,5830.0,2860.0,1.0
phi_t[7],0.814,0.376,0.224,1.522,0.005,0.007,6489.0,2570.0,1.0
log_b_mag_t[0],0.342,0.31,-0.213,0.934,0.007,0.006,1735.0,2064.0,1.0
log_b_mag_t[1],0.343,0.301,-0.226,0.911,0.007,0.006,1695.0,1936.0,1.0
log_b_mag_t[2],0.395,0.307,-0.15,1.009,0.008,0.006,1687.0,1746.0,1.0
log_b_mag_t[3],0.35,0.298,-0.198,0.931,0.007,0.005,1745.0,2246.0,1.0
log_b_mag_t[4],0.346,0.303,-0.211,0.926,0.008,0.006,1570.0,2155.0,1.0
log_b_mag_t[5],0.389,0.308,-0.177,0.956,0.008,0.006,1608.0,2026.0,1.0
log_b_mag_t[6],0.335,0.312,-0.26,0.916,0.008,0.006,1558.0,1714.0,1.0
log_b_mag_t[7],0.308,0.288,-0.265,0.818,0.007,0.005,1542.0,1397.0,1.0
b_mag_t[0],1.48,0.516,0.69,2.364,0.013,0.018,1735.0,2064.0,1.0
b_mag_t[1],1.477,0.486,0.713,2.35,0.013,0.019,1695.0,1936.0,1.0
b_mag_t[2],1.559,0.535,0.769,2.518,0.014,0.017,1687.0,1746.0,1.0
b_mag_t[3],1.486,0.488,0.736,2.366,0.012,0.014,1745.0,2246.0,1.0
b_mag_t[4],1.483,0.502,0.75,2.396,0.013,0.02,1570.0,2155.0,1.0
b_mag_t[5],1.554,0.571,0.786,2.506,0.015,0.033,1608.0,2026.0,1.0
b_mag_t[6],1.47,0.507,0.704,2.387,0.014,0.019,1558.0,1714.0,1.0
b_mag_t[7],1.42,0.439,0.763,2.26,0.012,0.014,1542.0,1397.0,1.0
log_b_t[0],0.017,0.345,-0.652,0.665,0.006,0.006,3846.0,3334.0,1.0
log_b_t[1],0.022,0.35,-0.599,0.705,0.006,0.006,3478.0,3264.0,1.0
log_b_t[2],-0.083,0.356,-0.761,0.593,0.006,0.006,3907.0,3287.0,1.0
log_b_t[3],-0.009,0.333,-0.609,0.625,0.006,0.006,3468.0,3312.0,1.0
log_b_t[4],-0.017,0.342,-0.681,0.614,0.006,0.005,3821.0,3380.0,1.0
log_b_t[5],-0.043,0.334,-0.686,0.572,0.005,0.006,4536.0,3243.0,1.0
log_b_t[6],-0.017,0.344,-0.668,0.633,0.005,0.005,3926.0,3616.0,1.0
log_b_t[7],0.035,0.334,-0.595,0.66,0.006,0.005,3694.0,3027.0,1.0
b_t[0],1.08,0.397,0.468,1.824,0.007,0.01,3846.0,3334.0,1.0
b_t[1],1.089,0.44,0.41,1.789,0.007,0.022,3478.0,3264.0,1.0
b_t[2],0.978,0.341,0.382,1.622,0.006,0.007,3907.0,3287.0,1.0
b_t[3],1.047,0.363,0.476,1.71,0.006,0.009,3468.0,3312.0,1.0
b_t[4],1.041,0.368,0.39,1.685,0.006,0.009,3821.0,3380.0,1.0
b_t[5],1.011,0.333,0.436,1.637,0.005,0.007,4536.0,3243.0,1.0
b_t[6],1.042,0.362,0.411,1.701,0.006,0.007,3926.0,3616.0,1.0
b_t[7],1.095,0.379,0.451,1.768,0.006,0.009,3694.0,3027.0,1.0
I_0[0],-0.761,0.363,-1.441,-0.154,0.008,0.007,2205.0,3028.0,1.0
I_0[1],-0.799,0.357,-1.441,-0.185,0.008,0.007,2093.0,3205.0,1.0
I_0[2],-0.785,0.348,-1.43,-0.21,0.007,0.007,2093.0,3120.0,1.0
I_0[3],-0.725,0.333,-1.335,-0.172,0.007,0.006,2189.0,3041.0,1.0
I_0[4],-0.627,0.314,-1.179,-0.07,0.006,0.006,2341.0,3077.0,1.0
I_0[5],-0.504,0.292,-1.051,0.004,0.006,0.005,2544.0,2916.0,1.0
I_0[6],-0.368,0.271,-0.885,0.117,0.005,0.005,2723.0,3094.0,1.0
I_0[7],-0.233,0.254,-0.724,0.225,0.005,0.005,2844.0,3145.0,1.0
I_0[8],-0.11,0.244,-0.601,0.322,0.005,0.004,2884.0,3093.0,1.0
I_0[9],-0.008,0.238,-0.453,0.464,0.004,0.004,2881.0,2906.0,1.0
I_0[10],0.069,0.237,-0.371,0.539,0.004,0.004,2844.0,2878.0,1.0
I_0[11],0.12,0.237,-0.319,0.592,0.005,0.004,2797.0,2922.0,1.0
I_0[12],0.149,0.237,-0.317,0.593,0.005,0.004,2761.0,3001.0,1.0
I_0[13],0.162,0.237,-0.308,0.607,0.005,0.004,2736.0,2907.0,1.0
I_0[14],0.167,0.237,-0.28,0.628,0.005,0.004,2724.0,2940.0,1.0
I_0[15],0.173,0.238,-0.246,0.659,0.005,0.004,2707.0,2959.0,1.0
I_0[16],0.19,0.239,-0.251,0.653,0.005,0.004,2692.0,2936.0,1.0
I_0[17],0.223,0.243,-0.221,0.698,0.005,0.004,2664.0,2572.0,1.0
I_0[18],0.276,0.248,-0.176,0.761,0.005,0.004,2628.0,2607.0,1.0
I_0[19],0.35,0.257,-0.113,0.852,0.005,0.004,2573.0,2641.0,1.0
