,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_4_hsgp_coeffs[21],0.7,0.889,-0.89,2.407,0.011,0.015,6896.0,3329.0,1.0
I_4_hsgp_coeffs[22],0.451,0.883,-1.249,2.02,0.01,0.017,7294.0,2792.0,1.0
I_4_hsgp_coeffs[23],-0.365,0.875,-1.985,1.288,0.011,0.015,6899.0,2963.0,1.0
I_4_hsgp_coeffs[24],-0.559,0.844,-2.092,1.044,0.01,0.014,6969.0,3245.0,1.0
I_4_hsgp_coeffs[25],0.046,0.853,-1.555,1.605,0.01,0.016,7701.0,2956.0,1.0
I_4_hsgp_coeffs[26],0.515,0.85,-1.05,2.131,0.009,0.014,8446.0,3270.0,1.0
I_4_hsgp_coeffs[27],0.128,0.83,-1.34,1.761,0.009,0.014,8540.0,2891.0,1.0
I_4_hsgp_coeffs[28],-0.243,0.869,-1.753,1.449,0.009,0.014,8887.0,2934.0,1.0
I_4_hsgp_coeffs[29],0.006,0.878,-1.592,1.683,0.011,0.015,6900.0,2801.0,1.0
I_4_hsgp_coeffs[30],-0.085,0.847,-1.743,1.461,0.01,0.015,7518.0,3213.0,1.0
I_4_hsgp_coeffs[31],-0.272,0.863,-1.951,1.306,0.009,0.015,8760.0,3236.0,1.0
I_4_hsgp_coeffs[32],0.34,0.856,-1.254,1.916,0.01,0.014,7330.0,3281.0,1.0
I_4_hsgp_coeffs[33],0.517,0.835,-1.063,2.065,0.01,0.013,6554.0,3133.0,1.0
I_4_hsgp_coeffs[34],-0.345,0.851,-2.041,1.179,0.01,0.014,7582.0,2884.0,1.0
I_4_hsgp_coeffs[35],-0.5,0.843,-2.054,1.041,0.009,0.014,7910.0,2939.0,1.0
I_4_hsgp_coeffs[36],0.127,0.848,-1.453,1.698,0.011,0.015,6384.0,2870.0,1.0
I_4_hsgp_coeffs[37],0.289,0.87,-1.343,1.894,0.011,0.015,5967.0,2953.0,1.0
I_4_hsgp_coeffs[38],0.237,0.881,-1.464,1.864,0.01,0.015,7860.0,3363.0,1.0
I_4_hsgp_coeffs[39],0.1,0.866,-1.51,1.705,0.01,0.015,7618.0,2799.0,1.0
I_4_hsgp_coeffs[40],-0.546,0.856,-2.061,1.112,0.009,0.015,8764.0,2608.0,1.0
I_4_hsgp_coeffs[41],-0.439,0.884,-2.082,1.198,0.009,0.016,9003.0,3196.0,1.01
I_4_hsgp_coeffs[42],0.44,0.815,-1.07,1.995,0.009,0.014,7944.0,3162.0,1.0
I_4_hsgp_coeffs[43],0.609,0.873,-1.013,2.322,0.011,0.016,6765.0,3046.0,1.0
I_4_hsgp_coeffs[44],0.09,0.823,-1.4,1.687,0.01,0.015,6410.0,3109.0,1.0
I_4_hsgp_coeffs[45],-0.525,0.877,-2.214,1.095,0.011,0.016,6349.0,2891.0,1.0
I_4_hsgp_coeffs[46],-0.96,0.865,-2.572,0.662,0.012,0.015,5114.0,2666.0,1.0
I_4_hsgp_coeffs[47],0.351,0.826,-1.208,1.943,0.011,0.015,5726.0,2879.0,1.0
I_4_hsgp_coeffs[48],1.636,0.753,0.268,3.11,0.011,0.013,5139.0,3299.0,1.0
I_4_hsgp_coeffs[49],-0.191,0.708,-1.534,1.179,0.01,0.012,5305.0,3095.0,1.0
I_5_hsgp_coeffs[0],0.037,0.994,-1.858,1.853,0.013,0.017,6191.0,2952.0,1.0
I_5_hsgp_coeffs[1],-0.627,0.954,-2.458,1.115,0.011,0.016,7797.0,2914.0,1.0
I_5_hsgp_coeffs[2],0.0,0.959,-1.658,1.911,0.011,0.016,7020.0,3255.0,1.0
I_5_hsgp_coeffs[3],1.059,0.912,-0.626,2.755,0.011,0.014,6427.0,2937.0,1.0
I_5_hsgp_coeffs[4],-0.033,0.931,-1.861,1.662,0.012,0.02,6052.0,2035.0,1.0
I_5_hsgp_coeffs[5],-1.051,0.871,-2.7,0.507,0.011,0.015,6633.0,3159.0,1.0
I_5_hsgp_coeffs[6],0.015,0.841,-1.589,1.559,0.01,0.015,6741.0,2764.0,1.0
I_5_hsgp_coeffs[7],0.699,0.871,-1.003,2.288,0.009,0.016,8550.0,2861.0,1.0
I_5_hsgp_coeffs[8],0.027,0.845,-1.655,1.545,0.01,0.013,6571.0,3177.0,1.0
I_5_hsgp_coeffs[9],-0.125,0.828,-1.657,1.447,0.009,0.015,8504.0,2652.0,1.0
I_5_hsgp_coeffs[10],0.019,0.862,-1.569,1.613,0.01,0.015,7566.0,2944.0,1.0
I_5_hsgp_coeffs[11],-0.4,0.836,-1.921,1.195,0.011,0.013,6023.0,2986.0,1.0
I_5_hsgp_coeffs[12],-0.126,0.879,-1.735,1.492,0.011,0.016,6547.0,2597.0,1.0
I_5_hsgp_coeffs[13],0.687,0.848,-0.951,2.209,0.01,0.014,6965.0,3268.0,1.0
I_5_hsgp_coeffs[14],0.321,0.845,-1.281,1.895,0.01,0.013,6535.0,3238.0,1.0
I_5_hsgp_coeffs[15],-0.599,0.876,-2.19,1.06,0.011,0.014,6558.0,3116.0,1.0
I_5_hsgp_coeffs[16],-0.49,0.844,-2.099,1.049,0.01,0.014,7077.0,2920.0,1.0
I_5_hsgp_coeffs[17],0.236,0.841,-1.317,1.786,0.011,0.014,6092.0,2830.0,1.0
I_5_hsgp_coeffs[18],0.519,0.886,-1.211,2.153,0.011,0.017,6624.0,2564.0,1.0
I_5_hsgp_coeffs[19],0.131,0.833,-1.509,1.6,0.01,0.013,6825.0,2918.0,1.0
I_5_hsgp_coeffs[20],-0.32,0.826,-1.886,1.164,0.01,0.014,6838.0,3305.0,1.0
I_5_hsgp_coeffs[21],-0.36,0.832,-1.933,1.171,0.01,0.016,7330.0,2704.0,1.0
I_5_hsgp_coeffs[22],-0.044,0.841,-1.512,1.635,0.01,0.016,6895.0,2620.0,1.0
I_5_hsgp_coeffs[23],0.293,0.852,-1.303,1.92,0.01,0.015,7423.0,2965.0,1.0
I_5_hsgp_coeffs[24],0.372,0.829,-1.187,1.933,0.01,0.016,6826.0,2520.0,1.0
I_5_hsgp_coeffs[25],0.119,0.857,-1.489,1.789,0.011,0.016,6451.0,2839.0,1.0
I_5_hsgp_coeffs[26],-0.482,0.847,-2.106,1.068,0.01,0.015,7115.0,2897.0,1.0
I_5_hsgp_coeffs[27],-0.549,0.877,-2.165,1.096,0.01,0.018,7906.0,2801.0,1.0
I_5_hsgp_coeffs[28],0.287,0.87,-1.263,1.996,0.011,0.015,6809.0,2767.0,1.0
I_5_hsgp_coeffs[29],0.785,0.858,-0.874,2.362,0.011,0.014,6020.0,2830.0,1.0
I_5_hsgp_coeffs[30],0.151,0.844,-1.469,1.667,0.011,0.015,5849.0,2872.0,1.0
I_5_hsgp_coeffs[31],-0.637,0.846,-2.205,0.965,0.01,0.016,6763.0,2597.0,1.0
I_5_hsgp_coeffs[32],-0.517,0.848,-2.146,1.058,0.011,0.014,5967.0,2802.0,1.0
I_5_hsgp_coeffs[33],0.113,0.853,-1.434,1.662,0.01,0.013,7271.0,2943.0,1.0
I_5_hsgp_coeffs[34],0.626,0.885,-1.07,2.251,0.01,0.015,8068.0,2825.0,1.0
I_5_hsgp_coeffs[35],0.527,0.835,-0.992,2.115,0.011,0.014,6280.0,2870.0,1.0
I_5_hsgp_coeffs[36],-0.396,0.856,-1.981,1.22,0.011,0.014,6548.0,3210.0,1.0
I_5_hsgp_coeffs[37],-0.941,0.872,-2.554,0.713,0.01,0.017,7141.0,2736.0,1.0
I_5_hsgp_coeffs[38],-0.033,0.834,-1.562,1.495,0.009,0.014,7725.0,2930.0,1.0
I_5_hsgp_coeffs[39],0.897,0.83,-0.584,2.498,0.01,0.014,6924.0,2852.0,1.0
I_5_hsgp_coeffs[40],0.286,0.846,-1.352,1.826,0.011,0.015,6282.0,2935.0,1.0
I_5_hsgp_coeffs[41],-0.448,0.852,-1.999,1.164,0.01,0.014,6831.0,3062.0,1.0
I_5_hsgp_coeffs[42],-0.183,0.803,-1.674,1.323,0.01,0.013,6783.0,3245.0,1.0
I_5_hsgp_coeffs[43],-0.129,0.85,-1.676,1.495,0.011,0.017,6116.0,2539.0,1.0
I_5_hsgp_coeffs[44],-0.22,0.813,-1.795,1.254,0.009,0.013,7576.0,3156.0,1.0
I_5_hsgp_coeffs[45],0.333,0.841,-1.233,1.924,0.011,0.015,5769.0,2863.0,1.0
I_5_hsgp_coeffs[46],0.461,0.818,-0.974,2.078,0.011,0.014,5929.0,3376.0,1.0
I_5_hsgp_coeffs[47],0.269,0.846,-1.331,1.83,0.013,0.014,4465.0,2612.0,1.0
I_5_hsgp_coeffs[48],0.157,0.589,-0.974,1.185,0.008,0.01,4886.0,3273.0,1.0
I_5_hsgp_coeffs[49],-1.757,0.616,-2.877,-0.622,0.009,0.009,5227.0,3348.0,1.0
I_6_hsgp_coeffs[0],0.036,0.958,-1.9,1.704,0.013,0.016,5542.0,3085.0,1.0
I_6_hsgp_coeffs[1],0.548,0.955,-1.22,2.361,0.01,0.018,8323.0,3041.0,1.0
I_6_hsgp_coeffs[2],0.056,0.961,-1.715,1.85,0.011,0.017,7645.0,2580.0,1.0
I_6_hsgp_coeffs[3],-0.765,0.849,-2.387,0.734,0.01,0.014,7199.0,3137.0,1.0
I_6_hsgp_coeffs[4],-0.173,0.919,-1.837,1.625,0.011,0.016,7062.0,2940.0,1.0
I_6_hsgp_coeffs[5],0.599,0.839,-0.923,2.173,0.01,0.014,7219.0,3054.0,1.0
I_6_hsgp_coeffs[6],0.251,0.881,-1.466,1.79,0.01,0.015,7142.0,2284.0,1.0
I_6_hsgp_coeffs[7],-0.267,0.884,-1.928,1.345,0.01,0.015,7729.0,2791.0,1.0
I_6_hsgp_coeffs[8],-0.307,0.854,-1.93,1.235,0.01,0.015,6972.0,2985.0,1.0
I_6_hsgp_coeffs[9],0.03,0.85,-1.638,1.525,0.011,0.014,5939.0,2951.0,1.0
I_6_hsgp_coeffs[10],0.352,0.886,-1.259,2.002,0.011,0.016,5922.0,2497.0,1.0
I_6_hsgp_coeffs[11],-0.179,0.819,-1.676,1.348,0.011,0.013,6083.0,2959.0,1.0
I_6_hsgp_coeffs[12],-0.422,0.918,-2.123,1.241,0.012,0.016,6312.0,2852.0,1.0
I_6_hsgp_coeffs[13],0.568,0.83,-0.966,2.094,0.01,0.013,6605.0,3193.0,1.0
I_6_hsgp_coeffs[14],0.521,0.873,-1.163,2.074,0.012,0.015,5680.0,2509.0,1.0
I_6_hsgp_coeffs[15],-1.015,0.88,-2.724,0.584,0.01,0.016,7397.0,2844.0,1.0
I_6_hsgp_coeffs[16],-0.601,0.879,-2.223,1.095,0.01,0.016,7391.0,2690.0,1.0
I_6_hsgp_coeffs[17],1.142,0.892,-0.593,2.79,0.011,0.015,5996.0,2603.0,1.0
I_6_hsgp_coeffs[18],0.565,0.86,-0.973,2.227,0.01,0.015,7089.0,2502.0,1.0
I_6_hsgp_coeffs[19],-0.918,0.875,-2.478,0.747,0.01,0.017,7431.0,3104.0,1.01
I_6_hsgp_coeffs[20],-0.393,0.88,-2.011,1.297,0.01,0.016,8551.0,3113.0,1.0
I_6_hsgp_coeffs[21],0.413,0.869,-1.196,2.038,0.011,0.017,6065.0,2632.0,1.0
I_6_hsgp_coeffs[22],0.109,0.841,-1.497,1.618,0.009,0.015,8305.0,2703.0,1.0
I_6_hsgp_coeffs[23],0.078,0.867,-1.588,1.682,0.01,0.016,7967.0,2722.0,1.0
I_6_hsgp_coeffs[24],0.106,0.827,-1.458,1.616,0.009,0.016,8456.0,2965.0,1.0
I_6_hsgp_coeffs[25],-0.222,0.849,-1.874,1.331,0.01,0.016,6885.0,2687.0,1.0
I_6_hsgp_coeffs[26],-0.137,0.896,-1.713,1.64,0.011,0.016,7127.0,2741.0,1.0
I_6_hsgp_coeffs[27],0.033,0.852,-1.566,1.636,0.009,0.014,8239.0,3369.0,1.0
I_6_hsgp_coeffs[28],-0.055,0.866,-1.615,1.568,0.012,0.014,5644.0,2715.0,1.0
I_6_hsgp_coeffs[29],0.313,0.859,-1.362,1.802,0.011,0.017,6514.0,2211.0,1.0
I_6_hsgp_coeffs[30],0.292,0.857,-1.37,1.837,0.011,0.016,6136.0,2545.0,1.0
I_6_hsgp_coeffs[31],-0.561,0.862,-2.14,1.001,0.01,0.014,7007.0,3052.0,1.0
I_6_hsgp_coeffs[32],-0.431,0.871,-2.141,1.116,0.01,0.017,6842.0,2661.0,1.0
I_6_hsgp_coeffs[33],0.424,0.847,-1.264,1.931,0.011,0.014,6392.0,3147.0,1.0
I_6_hsgp_coeffs[34],0.335,0.881,-1.376,1.999,0.011,0.016,6373.0,2951.0,1.0
I_6_hsgp_coeffs[35],-0.05,0.861,-1.562,1.712,0.011,0.015,6717.0,2845.0,1.0
I_6_hsgp_coeffs[36],-0.008,0.842,-1.581,1.566,0.009,0.013,7973.0,3090.0,1.0
I_6_hsgp_coeffs[37],-0.43,0.84,-2.007,1.12,0.01,0.015,6625.0,3217.0,1.0
I_6_hsgp_coeffs[38],-0.235,0.871,-1.822,1.459,0.012,0.016,5632.0,2699.0,1.0
I_6_hsgp_coeffs[39],0.638,0.847,-0.865,2.262,0.009,0.016,8433.0,3000.0,1.0
I_6_hsgp_coeffs[40],0.141,0.876,-1.481,1.783,0.014,0.015,3797.0,2946.0,1.0
I_6_hsgp_coeffs[41],-0.474,0.838,-2.003,1.134,0.011,0.013,5769.0,2811.0,1.0
I_6_hsgp_coeffs[42],0.363,0.834,-1.17,1.919,0.011,0.013,5452.0,3262.0,1.0
I_6_hsgp_coeffs[43],0.157,0.83,-1.316,1.77,0.012,0.013,4768.0,2767.0,1.0
I_6_hsgp_coeffs[44],-0.882,0.821,-2.391,0.65,0.011,0.012,5315.0,3250.0,1.0
I_6_hsgp_coeffs[45],0.053,0.926,-1.745,1.725,0.015,0.015,4019.0,2769.0,1.0
I_6_hsgp_coeffs[46],0.801,0.829,-0.729,2.347,0.011,0.013,6142.0,3195.0,1.0
I_6_hsgp_coeffs[47],0.389,0.898,-1.264,2.11,0.015,0.015,3559.0,2873.0,1.0
I_6_hsgp_coeffs[48],0.724,0.692,-0.562,1.996,0.013,0.011,2815.0,2795.0,1.0
I_6_hsgp_coeffs[49],-1.47,0.673,-2.708,-0.173,0.009,0.011,6113.0,3450.0,1.0
I_7_hsgp_coeffs[0],-0.008,0.936,-1.841,1.662,0.013,0.014,5212.0,3040.0,1.0
I_7_hsgp_coeffs[1],-0.238,0.92,-2.102,1.364,0.009,0.017,9651.0,2882.0,1.0
I_7_hsgp_coeffs[2],-0.19,0.96,-2.023,1.557,0.011,0.017,7863.0,2759.0,1.0
I_7_hsgp_coeffs[3],0.437,0.825,-1.031,2.041,0.011,0.013,6139.0,3138.0,1.0
I_7_hsgp_coeffs[4],0.372,0.89,-1.298,2.063,0.01,0.016,7709.0,2761.0,1.0
I_7_hsgp_coeffs[5],-0.595,0.826,-2.187,0.867,0.01,0.014,6874.0,2861.0,1.0
I_7_hsgp_coeffs[6],-0.405,0.833,-1.899,1.156,0.01,0.014,7639.0,3039.0,1.0
I_7_hsgp_coeffs[7],0.636,0.869,-0.928,2.271,0.011,0.015,6661.0,3007.0,1.0
I_7_hsgp_coeffs[8],0.222,0.84,-1.35,1.856,0.01,0.015,6991.0,2761.0,1.0
I_7_hsgp_coeffs[9],-0.582,0.854,-2.262,0.989,0.01,0.016,7028.0,2877.0,1.0
I_7_hsgp_coeffs[10],0.087,0.852,-1.6,1.634,0.01,0.015,7208.0,2701.0,1.0
I_7_hsgp_coeffs[11],0.386,0.838,-1.211,1.941,0.01,0.015,7054.0,2914.0,1.0
I_7_hsgp_coeffs[12],-0.44,0.873,-2.117,1.152,0.009,0.016,8857.0,2846.0,1.0
I_7_hsgp_coeffs[13],-0.131,0.845,-1.719,1.374,0.01,0.014,7415.0,2826.0,1.0
I_7_hsgp_coeffs[14],0.492,0.842,-1.146,1.998,0.01,0.016,7615.0,2609.0,1.0
I_7_hsgp_coeffs[15],-0.147,0.859,-1.699,1.482,0.009,0.017,8526.0,2850.0,1.0
I_7_hsgp_coeffs[16],-0.245,0.837,-1.896,1.28,0.01,0.014,7223.0,3124.0,1.0
I_7_hsgp_coeffs[17],0.365,0.849,-1.15,2.039,0.01,0.015,7866.0,2855.0,1.0
I_7_hsgp_coeffs[18],-0.297,0.868,-1.968,1.328,0.009,0.015,9469.0,2945.0,1.0
I_7_hsgp_coeffs[19],-0.482,0.867,-2.17,1.08,0.01,0.019,7871.0,2418.0,1.0
I_7_hsgp_coeffs[20],0.9,0.868,-0.721,2.527,0.011,0.015,6782.0,2797.0,1.0
I_7_hsgp_coeffs[21],0.403,0.854,-1.219,1.934,0.009,0.015,8637.0,2944.0,1.0
I_7_hsgp_coeffs[22],-1.298,0.9,-2.877,0.498,0.011,0.017,6389.0,2814.0,1.0
I_7_hsgp_coeffs[23],-0.215,0.881,-1.844,1.427,0.01,0.016,8173.0,2686.0,1.0
I_7_hsgp_coeffs[24],1.405,0.92,-0.275,3.102,0.011,0.015,6703.0,3092.0,1.0
I_7_hsgp_coeffs[25],-0.073,0.885,-1.688,1.636,0.01,0.016,8404.0,2990.0,1.0
I_7_hsgp_coeffs[26],-1.16,0.89,-2.799,0.49,0.01,0.015,7881.0,3051.0,1.0
I_7_hsgp_coeffs[27],0.305,0.854,-1.33,1.876,0.009,0.015,8328.0,2669.0,1.0
I_7_hsgp_coeffs[28],0.642,0.854,-0.934,2.283,0.01,0.014,7143.0,2908.0,1.0
I_7_hsgp_coeffs[29],-0.462,0.871,-2.087,1.198,0.01,0.016,7314.0,3025.0,1.0
I_7_hsgp_coeffs[30],-0.095,0.845,-1.621,1.587,0.009,0.016,9371.0,3016.0,1.0
I_7_hsgp_coeffs[31],0.557,0.86,-1.034,2.183,0.01,0.015,7524.0,2678.0,1.0
I_7_hsgp_coeffs[32],-0.358,0.876,-2.022,1.26,0.009,0.017,8534.0,2820.0,1.0
I_7_hsgp_coeffs[33],-0.541,0.9,-2.164,1.135,0.01,0.017,7458.0,2752.0,1.0
I_7_hsgp_coeffs[34],0.544,0.891,-1.031,2.262,0.01,0.015,8052.0,3215.0,1.0
I_7_hsgp_coeffs[35],0.499,0.855,-1.122,2.097,0.011,0.015,6409.0,2740.0,1.0
I_7_hsgp_coeffs[36],-0.535,0.862,-2.111,1.039,0.011,0.013,6382.0,3199.0,1.0
I_7_hsgp_coeffs[37],-0.469,0.879,-2.131,1.172,0.011,0.015,6611.0,2874.0,1.0
I_7_hsgp_coeffs[38],0.291,0.837,-1.239,1.842,0.01,0.015,7647.0,2985.0,1.0
I_7_hsgp_coeffs[39],0.393,0.865,-1.202,2.036,0.01,0.014,7597.0,3200.0,1.0
I_7_hsgp_coeffs[40],0.044,0.871,-1.625,1.653,0.01,0.016,7751.0,3132.0,1.0
I_7_hsgp_coeffs[41],-0.315,0.871,-1.881,1.359,0.01,0.016,8284.0,2701.0,1.0
I_7_hsgp_coeffs[42],-0.287,0.887,-1.986,1.324,0.01,0.014,7261.0,3417.0,1.0
I_7_hsgp_coeffs[43],0.219,0.846,-1.329,1.881,0.01,0.016,7620.0,2423.0,1.0
I_7_hsgp_coeffs[44],0.355,0.85,-1.214,1.932,0.009,0.013,8249.0,3274.0,1.0
I_7_hsgp_coeffs[45],-0.053,0.874,-1.678,1.579,0.011,0.014,6192.0,2936.0,1.0
I_7_hsgp_coeffs[46],-0.195,0.859,-1.889,1.331,0.012,0.014,5452.0,2856.0,1.0
I_7_hsgp_coeffs[47],-0.03,0.847,-1.603,1.569,0.011,0.014,6287.0,3159.0,1.0
I_7_hsgp_coeffs[48],-0.321,0.758,-1.743,1.068,0.01,0.012,5950.0,3551.0,1.0
I_7_hsgp_coeffs[49],-0.074,0.779,-1.552,1.344,0.01,0.014,6135.0,3136.0,1.0
ell_t[0],3.181,2.19,0.101,7.123,0.036,0.04,3309.0,2599.0,1.0
ell_t[1],9.285,3.298,3.488,15.806,0.066,0.054,2473.0,2301.0,1.0
ell_t[2],2.805,1.808,0.205,6.176,0.03,0.033,3347.0,2597.0,1.0
ell_t[3],12.86,4.345,5.489,21.451,0.085,0.063,2532.0,1992.0,1.0
ell_t[4],4.245,2.663,0.132,8.983,0.06,0.048,1883.0,2330.0,1.0
ell_t[5],5.277,3.462,0.245,11.413,0.07,0.076,2624.0,2246.0,1.0
ell_t[6],5.865,3.701,0.264,12.427,0.089,0.061,1786.0,2667.0,1.0
ell_t[7],9.901,4.081,2.322,17.434,0.093,0.075,1808.0,1271.0,1.0
eta_t[0],0.965,0.397,0.348,1.698,0.007,0.008,2710.0,2715.0,1.0
eta_t[1],0.704,0.27,0.242,1.191,0.005,0.005,2436.0,2355.0,1.0
eta_t[2],1.149,0.427,0.422,1.945,0.008,0.008,2969.0,3017.0,1.0
eta_t[3],0.646,0.264,0.219,1.154,0.005,0.005,2610.0,2206.0,1.0
eta_t[4],0.84,0.331,0.328,1.443,0.006,0.006,2513.0,2840.0,1.0
eta_t[5],0.895,0.367,0.317,1.571,0.008,0.007,2116.0,2566.0,1.0
eta_t[6],0.945,0.405,0.301,1.7,0.01,0.007,1462.0,2518.0,1.0
eta_t[7],0.682,0.275,0.246,1.181,0.006,0.007,2439.0,2975.0,1.0
sigma_y_t[0],0.55,0.018,0.515,0.583,0.0,0.0,9176.0,2705.0,1.0
sigma_y_t[1],0.42,0.017,0.389,0.451,0.0,0.0,8998.0,2787.0,1.0
sigma_y_t[2],0.471,0.016,0.442,0.501,0.0,0.0,7526.0,2940.0,1.0
sigma_y_t[3],0.535,0.02,0.499,0.572,0.0,0.0,10447.0,2677.0,1.0
sigma_y_t[4],0.619,0.025,0.575,0.668,0.0,0.0,7580.0,2604.0,1.0
sigma_y_t[5],0.495,0.015,0.467,0.523,0.0,0.0,9278.0,2535.0,1.0
sigma_y_t[6],0.565,0.02,0.528,0.605,0.0,0.0,5055.0,2428.0,1.0
sigma_y_t[7],0.558,0.02,0.52,0.595,0.0,0.0,9122.0,3025.0,1.0
log_b_mag_sigma,0.176,0.131,0.0,0.408,0.002,0.002,3622.0,2386.0,1.0
log_b_sigma,0.216,0.164,0.0,0.509,0.003,0.002,2676.0,1955.0,1.0
phi_t[0],0.571,0.243,0.182,1.02,0.003,0.005,6647.0,2936.0,1.0
phi_t[1],1.41,0.494,0.5,2.281,0.005,0.009,7960.0,2476.0,1.0
phi_t[2],0.968,0.335,0.359,1.569,0.003,0.006,9111.0,3150.0,1.0
phi_t[3],0.543,0.225,0.165,0.945,0.003,0.005,6263.0,2819.0,1.0
phi_t[4],1.423,0.542,0.449,2.409,0.006,0.01,6991.0,2443.0,1.0
phi_t[5],1.159,0.358,0.575,1.869,0.004,0.006,7218.0,2760.0,1.0
phi_t[6],0.489,0.177,0.193,0.817,0.002,0.003,8436.0,2594.0,1.0
phi_t[7],0.867,0.315,0.337,1.472,0.004,0.006,6940.0,2708.0,1.0
log_b_mag_t[0],0.456,0.314,-0.098,1.108,0.006,0.005,2548.0,2877.0,1.0
log_b_mag_t[1],0.479,0.302,-0.086,1.048,0.006,0.006,2435.0,2873.0,1.0
log_b_mag_t[2],0.495,0.304,-0.048,1.078,0.006,0.005,2425.0,2668.0,1.0
log_b_mag_t[3],0.563,0.328,-0.016,1.192,0.007,0.008,2360.0,2130.0,1.0
log_b_mag_t[4],0.455,0.304,-0.114,1.033,0.006,0.005,2674.0,2967.0,1.0
log_b_mag_t[5],0.518,0.299,-0.009,1.077,0.006,0.006,2382.0,2133.0,1.0
log_b_mag_t[6],0.48,0.311,-0.09,1.077,0.006,0.005,2345.0,2674.0,1.0
log_b_mag_t[7],0.526,0.308,-0.06,1.096,0.006,0.005,2472.0,2260.0,1.0
b_mag_t[0],1.659,0.545,0.782,2.735,0.011,0.011,2548.0,2877.0,1.0
b_mag_t[1],1.693,0.582,0.791,2.686,0.013,0.037,2435.0,2873.0,1.0
b_mag_t[2],1.721,0.583,0.877,2.769,0.012,0.019,2425.0,2668.0,1.0
b_mag_t[3],1.862,0.748,0.872,3.082,0.018,0.042,2360.0,2130.0,1.0
b_mag_t[4],1.653,0.549,0.79,2.632,0.011,0.019,2674.0,2967.0,1.0
b_mag_t[5],1.761,0.603,0.894,2.763,0.013,0.028,2382.0,2133.0,1.0
b_mag_t[6],1.7,0.59,0.788,2.717,0.013,0.022,2345.0,2674.0,1.0
b_mag_t[7],1.78,0.619,0.88,2.896,0.013,0.02,2472.0,2260.0,1.0
log_b_t[0],-0.09,0.353,-0.744,0.606,0.005,0.005,5204.0,3028.0,1.0
log_b_t[1],-0.149,0.332,-0.779,0.483,0.005,0.005,4433.0,3205.0,1.0
log_b_t[2],-0.114,0.334,-0.701,0.572,0.005,0.006,4482.0,3317.0,1.0
log_b_t[3],-0.278,0.37,-1.012,0.388,0.006,0.006,4317.0,3433.0,1.0
log_b_t[4],-0.107,0.337,-0.741,0.568,0.005,0.005,4428.0,3463.0,1.0
log_b_t[5],-0.18,0.316,-0.796,0.401,0.005,0.005,3820.0,3201.0,1.0
log_b_t[6],-0.127,0.351,-0.796,0.525,0.005,0.007,4589.0,3549.0,1.0
log_b_t[7],-0.218,0.355,-0.957,0.406,0.005,0.006,4421.0,3046.0,1.0
b_t[0],0.973,0.372,0.383,1.654,0.005,0.009,5204.0,3028.0,1.0
b_t[1],0.909,0.307,0.383,1.474,0.005,0.007,4433.0,3205.0,1.0
b_t[2],0.944,0.339,0.412,1.576,0.005,0.01,4482.0,3317.0,1.0
b_t[3],0.806,0.276,0.276,1.306,0.004,0.004,4317.0,3433.0,1.0
b_t[4],0.951,0.334,0.407,1.589,0.005,0.007,4428.0,3463.0,1.0
b_t[5],0.877,0.274,0.395,1.406,0.005,0.005,3820.0,3201.0,1.0
b_t[6],0.938,0.369,0.368,1.562,0.006,0.017,4589.0,3549.0,1.0
b_t[7],0.854,0.297,0.327,1.384,0.005,0.007,4421.0,3046.0,1.0
I_0[0],-0.226,0.245,-0.74,0.177,0.004,0.005,3202.0,2995.0,1.0
I_0[1],-0.447,0.266,-0.951,0.004,0.005,0.005,2957.0,2937.0,1.0
I_0[2],-0.648,0.303,-1.217,-0.146,0.006,0.006,2865.0,2997.0,1.0
I_0[3],-0.817,0.343,-1.466,-0.251,0.006,0.007,2829.0,3056.0,1.0
I_0[4],-0.941,0.375,-1.614,-0.276,0.007,0.008,2805.0,3034.0,1.0
I_0[5],-1.016,0.395,-1.772,-0.373,0.007,0.008,2789.0,3057.0,1.0
I_0[6],-1.039,0.401,-1.777,-0.36,0.007,0.009,2779.0,3107.0,1.0
I_0[7],-1.013,0.394,-1.728,-0.343,0.007,0.009,2776.0,3033.0,1.0
I_0[8],-0.945,0.375,-1.627,-0.307,0.007,0.009,2794.0,3085.0,1.0
I_0[9],-0.846,0.35,-1.496,-0.268,0.006,0.008,2831.0,3137.0,1.0
I_0[10],-0.728,0.321,-1.304,-0.18,0.006,0.007,2894.0,2987.0,1.0
I_0[11],-0.604,0.292,-1.152,-0.115,0.005,0.007,2985.0,2879.0,1.0
I_0[12],-0.487,0.268,-0.969,-0.006,0.005,0.006,3088.0,2895.0,1.0
I_0[13],-0.389,0.25,-0.85,0.065,0.004,0.005,3180.0,3152.0,1.0
I_0[14],-0.316,0.238,-0.765,0.127,0.004,0.005,3237.0,2831.0,1.0
I_0[15],-0.276,0.232,-0.72,0.155,0.004,0.004,3260.0,2720.0,1.0
I_0[16],-0.268,0.231,-0.697,0.169,0.004,0.004,3253.0,2638.0,1.0
I_0[17],-0.29,0.234,-0.742,0.13,0.004,0.004,3229.0,2464.0,1.0
I_0[18],-0.338,0.24,-0.806,0.09,0.004,0.004,3195.0,2881.0,1.0
I_0[19],-0.402,0.25,-0.876,0.057,0.005,0.005,3155.0,2896.0,1.0
