,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_3[62],0.449,0.412,-0.256,1.323,0.009,0.013,2098.0,1516.0,1.0
I_3[63],0.605,0.435,-0.206,1.433,0.01,0.013,1871.0,1466.0,1.0
I_3[64],0.627,0.438,-0.185,1.455,0.011,0.013,1842.0,1466.0,1.0
I_3[65],0.714,0.454,-0.125,1.571,0.011,0.013,1746.0,1548.0,1.0
I_3[66],0.85,0.481,0.001,1.748,0.012,0.014,1626.0,1508.0,1.0
I_3[67],0.906,0.493,0.055,1.846,0.013,0.014,1589.0,1499.0,1.0
I_3[68],0.918,0.495,0.082,1.884,0.013,0.014,1581.0,1547.0,1.0
I_3[69],0.93,0.498,0.106,1.915,0.013,0.014,1575.0,1547.0,1.0
I_3[70],0.946,0.501,0.109,1.927,0.013,0.014,1561.0,1547.0,1.0
I_3[71],0.933,0.499,0.081,1.891,0.013,0.014,1562.0,1547.0,1.0
I_3[72],0.91,0.496,0.129,1.922,0.013,0.014,1565.0,1521.0,1.0
I_3[73],0.905,0.496,0.114,1.915,0.013,0.014,1565.0,1521.0,1.0
I_3[74],0.901,0.495,0.137,1.938,0.013,0.014,1567.0,1521.0,1.0
I_3[75],0.881,0.496,0.073,1.86,0.013,0.014,1556.0,1584.0,1.0
I_3[76],0.953,0.514,0.111,1.947,0.013,0.015,1484.0,1422.0,1.0
I_3[77],0.98,0.519,0.146,2.004,0.014,0.015,1467.0,1463.0,1.0
I_3[78],1.137,0.553,0.285,2.237,0.015,0.015,1397.0,1609.0,1.0
I_3[79],1.173,0.561,0.293,2.279,0.015,0.015,1381.0,1608.0,1.0
I_3[80],1.461,0.635,0.488,2.707,0.017,0.016,1306.0,1535.0,1.0
I_3[81],1.478,0.64,0.499,2.737,0.018,0.017,1304.0,1535.0,1.0
I_3[82],1.529,0.654,0.552,2.839,0.018,0.017,1297.0,1586.0,1.0
I_3[83],1.571,0.666,0.541,2.873,0.018,0.017,1293.0,1410.0,1.0
I_3[84],1.505,0.648,0.449,2.718,0.018,0.016,1311.0,1590.0,1.0
I_3[85],1.309,0.595,0.349,2.437,0.016,0.015,1364.0,1637.0,1.0
I_3[86],1.23,0.575,0.227,2.242,0.015,0.015,1396.0,1607.0,1.0
I_3[87],1.18,0.562,0.19,2.169,0.015,0.015,1412.0,1609.0,1.0
I_3[88],0.998,0.518,0.18,1.992,0.013,0.014,1497.0,1341.0,1.0
I_3[89],0.858,0.486,0.036,1.789,0.012,0.014,1583.0,1582.0,1.0
I_3[90],0.696,0.452,-0.086,1.571,0.011,0.013,1727.0,1498.0,1.0
I_3[91],0.604,0.435,-0.072,1.551,0.01,0.013,1839.0,1546.0,1.0
I_4[0],0.298,0.31,-0.188,0.994,0.007,0.008,1737.0,1312.0,1.0
I_4[1],0.293,0.314,-0.274,0.907,0.007,0.008,1897.0,1239.0,1.0
I_4[2],0.278,0.314,-0.293,0.893,0.007,0.008,1926.0,1177.0,1.0
I_4[3],0.091,0.307,-0.545,0.663,0.007,0.008,2035.0,1242.0,1.0
I_4[4],-0.012,0.307,-0.577,0.605,0.007,0.008,2033.0,1347.0,1.0
I_4[5],-0.047,0.308,-0.636,0.558,0.007,0.008,2017.0,1408.0,1.0
I_4[6],-0.063,0.308,-0.653,0.545,0.007,0.008,2010.0,1367.0,1.0
I_4[7],-0.31,0.329,-0.998,0.25,0.008,0.009,1820.0,1249.0,1.0
I_4[8],-0.4,0.343,-1.108,0.173,0.008,0.009,1735.0,1416.0,1.0
I_4[9],-0.502,0.361,-1.226,0.09,0.009,0.01,1640.0,1399.0,1.0
I_4[10],-0.551,0.371,-1.294,0.043,0.009,0.01,1602.0,1361.0,1.0
I_4[11],-0.706,0.404,-1.474,-0.023,0.01,0.011,1472.0,1233.0,1.0
I_4[12],-0.721,0.407,-1.533,-0.074,0.01,0.011,1457.0,1282.0,1.0
I_4[13],-0.719,0.407,-1.529,-0.072,0.01,0.011,1457.0,1282.0,1.0
I_4[14],-0.716,0.406,-1.523,-0.071,0.01,0.011,1458.0,1282.0,1.0
I_4[15],-0.71,0.405,-1.514,-0.067,0.01,0.011,1460.0,1271.0,1.0
I_4[16],-0.663,0.394,-1.427,-0.019,0.01,0.011,1490.0,1399.0,1.0
I_4[17],-0.639,0.389,-1.396,-0.002,0.01,0.011,1504.0,1407.0,1.0
I_4[18],-0.542,0.368,-1.28,0.07,0.009,0.01,1577.0,1363.0,1.0
I_4[19],-0.5,0.36,-1.228,0.108,0.009,0.01,1608.0,1366.0,1.0
I_4[20],-0.49,0.358,-1.235,0.097,0.009,0.01,1616.0,1366.0,1.0
I_4[21],-0.469,0.353,-1.184,0.133,0.009,0.009,1635.0,1356.0,1.0
I_4[22],-0.456,0.35,-1.168,0.135,0.009,0.009,1651.0,1318.0,1.0
I_4[23],-0.454,0.349,-1.161,0.136,0.009,0.009,1662.0,1301.0,1.0
I_4[24],-0.453,0.349,-1.152,0.148,0.009,0.009,1668.0,1301.0,1.0
I_4[25],-0.455,0.349,-1.159,0.137,0.008,0.009,1670.0,1321.0,1.0
I_4[26],-0.477,0.351,-1.207,0.104,0.009,0.009,1668.0,1346.0,1.0
I_4[27],-0.491,0.353,-1.194,0.125,0.009,0.009,1666.0,1328.0,1.0
I_4[28],-0.494,0.354,-1.224,0.096,0.009,0.009,1663.0,1328.0,1.0
I_4[29],-0.507,0.356,-1.237,0.085,0.009,0.009,1658.0,1388.0,1.0
I_4[30],-0.525,0.359,-1.254,0.076,0.009,0.009,1653.0,1387.0,1.0
I_4[31],-0.665,0.396,-1.486,-0.059,0.01,0.01,1584.0,1287.0,1.0
I_4[32],-0.666,0.397,-1.487,-0.06,0.01,0.01,1585.0,1287.0,1.0
I_4[33],-0.939,0.504,-1.947,-0.169,0.013,0.013,1554.0,1518.0,1.0
I_4[34],-0.968,0.518,-1.982,-0.155,0.013,0.013,1560.0,1498.0,1.0
I_4[35],-1.007,0.537,-2.057,-0.167,0.013,0.013,1568.0,1500.0,1.0
I_4[36],-1.052,0.561,-2.161,-0.196,0.014,0.014,1581.0,1528.0,1.0
I_4[37],-1.074,0.573,-2.197,-0.204,0.014,0.014,1589.0,1533.0,1.0
I_4[38],-1.218,0.663,-2.46,-0.157,0.016,0.017,1637.0,1748.0,1.0
I_4[39],-1.247,0.686,-2.554,-0.173,0.017,0.018,1650.0,1763.0,1.0
I_4[40],-1.259,0.701,-2.622,-0.184,0.017,0.018,1665.0,1763.0,1.0
I_4[41],-1.257,0.705,-2.646,-0.197,0.017,0.018,1672.0,1766.0,1.0
I_4[42],-1.254,0.705,-2.652,-0.2,0.017,0.018,1676.0,1766.0,1.0
I_4[43],-1.243,0.703,-2.644,-0.19,0.017,0.019,1679.0,1685.0,1.0
I_4[44],-1.03,0.598,-2.209,-0.108,0.015,0.016,1676.0,1548.0,1.0
I_4[45],-1.014,0.589,-2.19,-0.122,0.015,0.016,1675.0,1548.0,1.0
I_4[46],-0.969,0.564,-2.031,-0.048,0.014,0.016,1661.0,1620.0,1.0
I_4[47],-0.92,0.537,-2.011,-0.123,0.013,0.015,1651.0,1355.0,1.0
I_4[48],-0.857,0.502,-1.824,-0.061,0.012,0.014,1633.0,1386.0,1.0
I_4[49],-0.767,0.456,-1.685,-0.074,0.011,0.013,1603.0,1521.0,1.0
I_4[50],-0.675,0.413,-1.468,0.001,0.01,0.012,1572.0,1536.0,1.0
I_4[51],-0.638,0.398,-1.429,-0.002,0.01,0.011,1554.0,1454.0,1.0
I_4[52],-0.624,0.393,-1.398,0.007,0.01,0.011,1555.0,1452.0,1.0
I_4[53],-0.604,0.386,-1.399,-0.021,0.009,0.011,1558.0,1361.0,1.0
I_4[54],-0.526,0.364,-1.241,0.073,0.009,0.01,1634.0,1361.0,1.0
I_4[55],-0.517,0.362,-1.213,0.088,0.009,0.01,1642.0,1287.0,1.0
I_4[56],-0.499,0.358,-1.182,0.112,0.009,0.01,1660.0,1282.0,1.0
I_4[57],-0.499,0.358,-1.181,0.112,0.009,0.01,1660.0,1282.0,1.0
I_4[58],-0.488,0.356,-1.173,0.118,0.009,0.009,1674.0,1197.0,1.0
I_4[59],-0.487,0.356,-1.172,0.119,0.009,0.009,1676.0,1197.0,1.0
I_4[60],-0.469,0.353,-1.155,0.13,0.009,0.009,1692.0,1233.0,1.0
I_4[61],-0.454,0.351,-1.116,0.179,0.008,0.009,1704.0,1234.0,1.0
I_4[62],-0.454,0.351,-1.115,0.181,0.008,0.009,1706.0,1234.0,1.0
I_4[63],-0.435,0.347,-1.107,0.192,0.008,0.009,1716.0,1245.0,1.0
I_4[64],-0.421,0.344,-1.088,0.203,0.008,0.009,1719.0,1343.0,1.0
I_4[65],-0.417,0.343,-1.036,0.251,0.008,0.009,1725.0,1323.0,1.0
I_4[66],-0.416,0.343,-1.036,0.249,0.008,0.009,1725.0,1323.0,1.0
I_4[67],-0.414,0.342,-1.034,0.249,0.008,0.009,1728.0,1323.0,1.0
I_4[68],-0.406,0.341,-1.075,0.204,0.008,0.009,1736.0,1494.0,1.0
I_4[69],-0.343,0.33,-0.937,0.309,0.008,0.009,1803.0,1343.0,1.0
I_4[70],-0.192,0.312,-0.778,0.421,0.007,0.009,1843.0,1203.0,1.0
I_4[71],-0.183,0.312,-0.768,0.431,0.007,0.009,1855.0,1216.0,1.0
I_4[72],0.02,0.299,-0.504,0.657,0.007,0.008,1797.0,1227.0,1.0
I_4[73],0.079,0.299,-0.435,0.731,0.007,0.008,1773.0,1227.0,1.0
I_4[74],0.162,0.3,-0.331,0.829,0.007,0.008,1717.0,1243.0,1.0
I_4[75],0.176,0.301,-0.32,0.844,0.007,0.008,1719.0,1196.0,1.0
I_4[76],0.178,0.301,-0.318,0.845,0.007,0.008,1717.0,1196.0,1.0
I_4[77],0.317,0.311,-0.182,0.994,0.007,0.008,1720.0,1369.0,1.0
I_4[78],0.35,0.314,-0.148,1.035,0.008,0.008,1718.0,1331.0,1.0
I_4[79],0.421,0.323,-0.118,1.086,0.008,0.008,1707.0,1379.0,1.0
I_4[80],0.427,0.324,-0.113,1.094,0.008,0.008,1709.0,1379.0,1.0
I_4[81],0.6,0.352,0.041,1.311,0.009,0.009,1712.0,1419.0,1.0
I_4[82],0.606,0.353,0.045,1.319,0.009,0.009,1709.0,1419.0,1.0
I_4[83],0.704,0.373,0.104,1.424,0.009,0.009,1649.0,1321.0,1.0
I_4[84],0.716,0.376,0.125,1.449,0.009,0.009,1638.0,1320.0,1.0
I_4[85],0.725,0.378,0.131,1.463,0.009,0.009,1627.0,1297.0,1.0
I_4[86],0.729,0.379,0.13,1.464,0.009,0.009,1620.0,1295.0,1.0
I_4[87],0.739,0.382,0.125,1.465,0.009,0.009,1610.0,1386.0,1.0
I_4[88],0.746,0.384,0.117,1.46,0.009,0.009,1602.0,1367.0,1.0
I_4[89],0.754,0.386,0.122,1.47,0.01,0.009,1589.0,1367.0,1.0
I_4[90],0.761,0.387,0.141,1.491,0.01,0.009,1583.0,1346.0,1.0
I_4[91],0.763,0.388,0.145,1.493,0.01,0.009,1581.0,1362.0,1.0
I_4[92],0.776,0.391,0.151,1.507,0.01,0.009,1573.0,1365.0,1.0
I_4[93],0.783,0.392,0.152,1.51,0.01,0.009,1569.0,1409.0,1.0
I_4[94],0.841,0.405,0.193,1.589,0.01,0.01,1545.0,1379.0,1.0
I_4[95],0.857,0.409,0.202,1.613,0.01,0.01,1541.0,1335.0,1.0
I_4[96],0.876,0.413,0.233,1.666,0.01,0.01,1535.0,1321.0,1.0
I_4[97],0.955,0.432,0.279,1.77,0.011,0.01,1541.0,1599.0,1.0
I_4[98],1.003,0.444,0.293,1.825,0.011,0.011,1492.0,1573.0,1.0
I_4[99],1.033,0.452,0.315,1.868,0.011,0.011,1464.0,1587.0,1.0
I_4[100],1.035,0.453,0.318,1.873,0.011,0.011,1464.0,1587.0,1.0
I_4[101],1.045,0.456,0.335,1.891,0.012,0.011,1445.0,1638.0,1.0
I_4[102],1.045,0.456,0.336,1.888,0.012,0.011,1439.0,1610.0,1.0
I_4[103],1.044,0.456,0.337,1.89,0.012,0.011,1439.0,1668.0,1.0
I_4[104],1.04,0.455,0.337,1.891,0.012,0.011,1439.0,1674.0,1.0
I_4[105],1.029,0.452,0.332,1.877,0.012,0.011,1439.0,1673.0,1.0
I_4[106],1.024,0.451,0.33,1.872,0.011,0.011,1441.0,1622.0,1.0
I_4[107],1.02,0.451,0.321,1.863,0.011,0.011,1441.0,1622.0,1.0
I_4[108],1.011,0.448,0.324,1.856,0.011,0.011,1445.0,1451.0,1.0
I_4[109],0.973,0.439,0.266,1.764,0.011,0.011,1469.0,1347.0,1.0
I_4[110],0.904,0.422,0.228,1.659,0.011,0.01,1519.0,1392.0,1.0
I_4[111],0.883,0.417,0.219,1.635,0.01,0.01,1538.0,1413.0,1.0
I_4[112],0.88,0.417,0.218,1.63,0.01,0.01,1540.0,1413.0,1.0
I_4[113],0.868,0.413,0.211,1.616,0.01,0.01,1554.0,1370.0,1.0
I_4[114],0.8,0.397,0.179,1.54,0.01,0.01,1570.0,1440.0,1.0
I_4[115],0.714,0.379,0.108,1.437,0.009,0.009,1637.0,1471.0,1.0
I_4[116],0.699,0.376,0.103,1.422,0.009,0.009,1650.0,1436.0,1.0
I_4[117],0.642,0.368,0.033,1.353,0.009,0.009,1742.0,1415.0,1.0
I_4[118],0.616,0.364,0.036,1.35,0.009,0.009,1751.0,1394.0,1.0
I_4[119],0.604,0.363,0.03,1.34,0.009,0.009,1758.0,1415.0,1.0
I_4[120],0.565,0.358,0.007,1.317,0.009,0.009,1773.0,1508.0,1.0
I_4[121],0.531,0.354,-0.063,1.239,0.009,0.008,1760.0,1507.0,1.0
I_4[122],0.523,0.353,-0.072,1.224,0.008,0.008,1756.0,1532.0,1.0
I_4[123],0.514,0.352,-0.077,1.216,0.008,0.008,1756.0,1461.0,1.0
I_4[124],0.411,0.336,-0.166,1.096,0.008,0.008,1742.0,1300.0,1.0
I_4[125],0.401,0.334,-0.176,1.083,0.008,0.008,1739.0,1300.0,1.0
I_4[126],0.365,0.328,-0.247,1.001,0.008,0.008,1726.0,1282.0,1.0
I_4[127],0.297,0.318,-0.297,0.922,0.008,0.008,1727.0,1304.0,1.0
I_4[128],0.296,0.317,-0.298,0.919,0.008,0.008,1726.0,1304.0,1.0
I_4[129],0.235,0.309,-0.314,0.872,0.007,0.008,1766.0,1360.0,1.0
I_4[130],0.183,0.303,-0.348,0.809,0.007,0.008,1812.0,1211.0,1.0
I_4[131],0.144,0.299,-0.363,0.786,0.007,0.008,1891.0,1242.0,1.0
I_4[132],0.1,0.297,-0.424,0.725,0.007,0.008,2014.0,1361.0,1.0
I_4[133],0.092,0.297,-0.416,0.736,0.007,0.008,2039.0,1381.0,1.0
I_5[0],-1.093,0.516,-2.123,-0.294,0.012,0.012,1747.0,1790.0,1.0
I_5[1],-0.948,0.438,-1.777,-0.217,0.011,0.01,1585.0,1563.0,1.0
I_5[2],-0.904,0.427,-1.725,-0.19,0.011,0.01,1595.0,1523.0,1.0
I_5[3],-0.886,0.423,-1.716,-0.188,0.01,0.01,1603.0,1511.0,1.0
I_5[4],-0.847,0.415,-1.672,-0.157,0.01,0.01,1625.0,1528.0,1.0
I_5[5],-0.834,0.413,-1.681,-0.173,0.01,0.01,1634.0,1528.0,1.0
I_5[6],-0.821,0.411,-1.642,-0.142,0.01,0.01,1644.0,1528.0,1.0
I_5[7],-0.788,0.405,-1.579,-0.093,0.01,0.009,1675.0,1576.0,1.0
I_5[8],-0.753,0.398,-1.531,-0.062,0.01,0.009,1708.0,1499.0,1.0
I_5[9],-0.75,0.398,-1.591,-0.123,0.01,0.009,1710.0,1499.0,1.0
I_5[10],-0.716,0.391,-1.533,-0.101,0.009,0.009,1745.0,1525.0,1.0
I_5[11],-0.698,0.387,-1.423,0.007,0.009,0.009,1761.0,1511.0,1.0
I_5[12],-0.689,0.385,-1.42,0.002,0.009,0.009,1772.0,1478.0,1.0
I_5[13],-0.675,0.382,-1.396,0.012,0.009,0.009,1790.0,1477.0,1.0
I_5[14],-0.672,0.381,-1.392,0.013,0.009,0.009,1793.0,1477.0,1.0
I_5[15],-0.672,0.381,-1.392,0.013,0.009,0.009,1793.0,1477.0,1.0
I_5[16],-0.672,0.381,-1.392,0.013,0.009,0.009,1794.0,1477.0,1.0
I_5[17],-0.646,0.374,-1.379,0.004,0.009,0.009,1819.0,1521.0,1.0
I_5[18],-0.633,0.371,-1.378,-0.002,0.009,0.009,1828.0,1572.0,1.0
I_5[19],-0.631,0.37,-1.375,-0.001,0.009,0.009,1830.0,1572.0,1.0
I_5[20],-0.631,0.37,-1.374,-0.001,0.009,0.009,1830.0,1572.0,1.0
I_5[21],-0.576,0.36,-1.278,0.071,0.008,0.008,1874.0,1657.0,1.0
I_5[22],-0.445,0.339,-1.145,0.147,0.008,0.008,2007.0,1721.0,1.0
I_5[23],-0.427,0.337,-1.113,0.172,0.008,0.008,2026.0,1723.0,1.0
I_5[24],-0.421,0.336,-1.102,0.179,0.007,0.008,2032.0,1723.0,1.0
I_5[25],-0.184,0.314,-0.829,0.377,0.007,0.008,2292.0,1554.0,1.0
I_5[26],-0.026,0.309,-0.656,0.532,0.006,0.008,2408.0,1576.0,1.0
I_5[27],0.071,0.31,-0.539,0.647,0.007,0.009,2388.0,1454.0,1.0
I_5[28],0.156,0.314,-0.435,0.769,0.007,0.009,2309.0,1551.0,1.0
I_5[29],0.161,0.315,-0.372,0.831,0.007,0.009,2301.0,1551.0,1.0
I_5[30],0.173,0.316,-0.373,0.83,0.007,0.009,2278.0,1524.0,1.0
I_5[31],0.18,0.316,-0.37,0.832,0.007,0.009,2262.0,1525.0,1.0
I_5[32],0.18,0.316,-0.37,0.833,0.007,0.009,2260.0,1525.0,1.0
I_5[33],0.179,0.316,-0.361,0.839,0.007,0.009,2260.0,1525.0,1.0
I_5[34],0.018,0.31,-0.565,0.624,0.007,0.009,2382.0,1495.0,1.0
I_5[35],-0.167,0.314,-0.825,0.388,0.007,0.008,2333.0,1598.0,1.0
I_5[36],-0.196,0.316,-0.873,0.347,0.007,0.008,2310.0,1625.0,1.0
I_5[37],-0.205,0.316,-0.884,0.34,0.007,0.008,2302.0,1626.0,1.0
I_5[38],-0.336,0.328,-1.069,0.197,0.007,0.008,2167.0,1608.0,1.0
I_5[39],-0.397,0.335,-1.099,0.189,0.007,0.008,2098.0,1631.0,1.0
I_5[40],-0.41,0.337,-1.109,0.189,0.007,0.008,2082.0,1603.0,1.0
I_5[41],-0.509,0.351,-1.25,0.088,0.008,0.008,1963.0,1579.0,1.0
I_5[42],-0.576,0.363,-1.316,0.053,0.008,0.009,1887.0,1665.0,1.0
I_5[43],-0.605,0.368,-1.351,0.03,0.009,0.009,1857.0,1697.0,1.0
I_5[44],-0.626,0.372,-1.378,0.018,0.009,0.009,1832.0,1696.0,1.0
I_5[45],-0.626,0.372,-1.379,0.018,0.009,0.009,1832.0,1696.0,1.0
I_5[46],-0.644,0.375,-1.393,0.007,0.009,0.009,1814.0,1696.0,1.0
I_5[47],-0.692,0.385,-1.448,-0.025,0.009,0.009,1772.0,1598.0,1.0
I_5[48],-0.696,0.386,-1.453,-0.027,0.009,0.009,1769.0,1598.0,1.0
I_5[49],-0.701,0.387,-1.474,-0.045,0.009,0.009,1765.0,1598.0,1.0
I_5[50],-0.727,0.392,-1.508,-0.071,0.009,0.009,1739.0,1626.0,1.0
I_5[51],-0.791,0.406,-1.581,-0.102,0.01,0.009,1684.0,1581.0,1.0
I_5[52],-0.871,0.425,-1.705,-0.163,0.01,0.01,1623.0,1580.0,1.0
I_5[53],-0.95,0.444,-1.814,-0.217,0.011,0.01,1571.0,1527.0,1.0
I_5[54],-1.008,0.458,-1.895,-0.249,0.012,0.011,1534.0,1577.0,1.0
I_5[55],-1.025,0.462,-1.899,-0.242,0.012,0.011,1524.0,1606.0,1.0
I_5[56],-1.103,0.482,-2.006,-0.288,0.012,0.011,1485.0,1576.0,1.0
I_5[57],-1.165,0.498,-2.082,-0.324,0.013,0.012,1451.0,1453.0,1.0
I_5[58],-1.171,0.499,-2.09,-0.327,0.013,0.012,1446.0,1451.0,1.0
I_5[59],-1.179,0.501,-2.105,-0.328,0.013,0.012,1440.0,1450.0,1.0
I_5[60],-1.154,0.494,-2.091,-0.327,0.013,0.012,1451.0,1571.0,1.0
I_5[61],-1.137,0.49,-2.055,-0.306,0.013,0.011,1459.0,1626.0,1.0
I_5[62],-1.037,0.464,-1.971,-0.293,0.012,0.011,1504.0,1523.0,1.0
I_5[63],-1.007,0.457,-1.86,-0.206,0.012,0.011,1521.0,1501.0,1.0
I_5[64],-0.817,0.413,-1.653,-0.136,0.01,0.01,1641.0,1583.0,1.0
I_5[65],-0.645,0.377,-1.394,0.024,0.009,0.009,1788.0,1678.0,1.0
I_5[66],-0.557,0.361,-1.266,0.113,0.008,0.008,1878.0,1579.0,1.0
I_5[67],-0.537,0.358,-1.28,0.085,0.008,0.008,1900.0,1676.0,1.0
I_5[68],-0.436,0.342,-1.159,0.169,0.008,0.008,2017.0,1635.0,1.0
I_5[69],-0.25,0.321,-0.965,0.282,0.007,0.008,2254.0,1696.0,1.0
I_5[70],0.13,0.314,-0.493,0.706,0.007,0.009,2325.0,1579.0,1.0
I_5[71],0.475,0.35,-0.142,1.147,0.008,0.01,1862.0,1608.0,1.0
I_5[72],0.634,0.378,0.001,1.373,0.009,0.01,1668.0,1520.0,1.0
I_5[73],0.65,0.381,0.011,1.392,0.009,0.01,1654.0,1520.0,1.0
I_5[74],0.766,0.406,0.097,1.557,0.01,0.011,1545.0,1506.0,1.0
I_5[75],0.795,0.412,0.126,1.612,0.01,0.011,1519.0,1580.0,1.0
I_5[76],0.85,0.427,0.118,1.635,0.011,0.011,1482.0,1635.0,1.0
I_5[77],0.238,0.327,-0.385,0.872,0.007,0.009,2193.0,1636.0,1.0
I_5[78],0.001,0.313,-0.655,0.546,0.007,0.008,2359.0,1630.0,1.0
I_5[79],-0.064,0.311,-0.743,0.467,0.007,0.008,2353.0,1575.0,1.0
I_5[80],-0.028,0.31,-0.645,0.551,0.007,0.008,2358.0,1412.0,1.0
I_5[81],0.026,0.31,-0.609,0.58,0.007,0.009,2348.0,1434.0,1.0
I_5[82],0.069,0.311,-0.555,0.642,0.007,0.009,2324.0,1477.0,1.0
I_5[83],0.106,0.312,-0.467,0.73,0.007,0.009,2288.0,1527.0,1.0
I_5[84],0.137,0.313,-0.47,0.725,0.007,0.009,2258.0,1552.0,1.0
I_5[85],0.138,0.313,-0.466,0.729,0.007,0.009,2256.0,1552.0,1.0
I_5[86],0.206,0.318,-0.38,0.829,0.007,0.009,2177.0,1552.0,1.0
I_5[87],0.23,0.32,-0.337,0.873,0.007,0.009,2148.0,1552.0,1.0
I_5[88],0.509,0.355,-0.115,1.197,0.008,0.01,1798.0,1566.0,1.0
I_5[89],0.604,0.371,-0.051,1.28,0.009,0.01,1688.0,1604.0,1.0
I_5[90],0.765,0.403,0.121,1.579,0.01,0.011,1532.0,1565.0,1.0
I_5[91],0.883,0.43,0.09,1.635,0.011,0.012,1448.0,1580.0,1.0
I_5[92],0.911,0.436,0.118,1.684,0.011,0.012,1429.0,1570.0,1.0
I_5[93],0.922,0.44,0.22,1.795,0.011,0.012,1420.0,1598.0,1.0
I_5[94],0.835,0.42,0.109,1.617,0.011,0.011,1471.0,1527.0,1.0
I_5[95],0.69,0.389,0.036,1.446,0.01,0.011,1589.0,1484.0,1.0
I_5[96],0.618,0.376,-0.063,1.316,0.009,0.01,1657.0,1455.0,1.0
I_5[97],0.471,0.351,-0.179,1.143,0.008,0.01,1831.0,1548.0,1.0
I_5[98],0.443,0.347,-0.128,1.182,0.008,0.01,1867.0,1548.0,1.0
I_5[99],0.396,0.34,-0.156,1.132,0.008,0.009,1929.0,1549.0,1.0
I_5[100],0.374,0.338,-0.177,1.095,0.008,0.009,1954.0,1577.0,1.0
I_5[101],0.366,0.337,-0.19,1.078,0.008,0.009,1957.0,1526.0,1.0
I_5[102],0.38,0.339,-0.162,1.104,0.008,0.009,1926.0,1526.0,1.0
I_5[103],0.398,0.342,-0.143,1.138,0.008,0.009,1896.0,1527.0,1.0
I_5[104],0.491,0.356,-0.148,1.171,0.008,0.01,1771.0,1567.0,1.0
I_5[105],0.766,0.406,0.095,1.555,0.01,0.011,1501.0,1535.0,1.0
I_5[106],0.918,0.439,0.164,1.739,0.012,0.011,1399.0,1633.0,1.0
I_5[107],1.0,0.458,0.228,1.863,0.012,0.012,1353.0,1663.0,1.0
I_5[108],1.113,0.486,0.249,1.963,0.013,0.013,1304.0,1660.0,1.0
I_5[109],1.116,0.487,0.254,1.968,0.013,0.013,1303.0,1631.0,1.0
I_5[110],1.152,0.496,0.322,2.076,0.013,0.013,1287.0,1629.0,1.0
I_5[111],1.152,0.497,0.322,2.076,0.013,0.013,1287.0,1629.0,1.0
I_5[112],1.151,0.497,0.31,2.055,0.013,0.013,1288.0,1600.0,1.0
I_5[113],1.117,0.489,0.269,1.988,0.013,0.013,1303.0,1629.0,1.0
I_5[114],1.075,0.48,0.252,1.94,0.013,0.013,1322.0,1604.0,1.0
I_5[115],1.041,0.472,0.285,1.952,0.013,0.012,1338.0,1610.0,1.0
I_5[116],0.923,0.446,0.237,1.792,0.012,0.012,1405.0,1556.0,1.0
I_5[117],0.896,0.441,0.209,1.749,0.011,0.012,1421.0,1493.0,1.0
I_5[118],0.892,0.44,0.202,1.743,0.011,0.012,1424.0,1493.0,1.0
I_5[119],0.854,0.432,0.169,1.701,0.011,0.011,1450.0,1484.0,1.0
I_5[120],0.653,0.391,0.003,1.442,0.01,0.01,1609.0,1512.0,1.0
I_5[121],0.473,0.355,-0.151,1.188,0.008,0.01,1815.0,1528.0,1.0
I_5[122],0.473,0.355,-0.151,1.188,0.008,0.01,1815.0,1554.0,1.0
I_5[123],0.471,0.354,-0.154,1.184,0.008,0.01,1816.0,1554.0,1.0
I_5[124],0.456,0.351,-0.158,1.17,0.008,0.01,1837.0,1527.0,1.0
I_5[125],0.435,0.346,-0.171,1.143,0.008,0.009,1871.0,1577.0,1.0
I_5[126],0.432,0.345,-0.203,1.108,0.008,0.009,1873.0,1552.0,1.0
I_5[127],0.43,0.343,-0.133,1.149,0.008,0.009,1896.0,1503.0,1.0
I_5[128],0.437,0.344,-0.139,1.151,0.008,0.009,1891.0,1504.0,1.0
I_5[129],0.498,0.36,-0.061,1.273,0.008,0.009,1847.0,1648.0,1.0
I_5[130],0.583,0.387,-0.081,1.341,0.009,0.01,1795.0,1724.0,1.0
I_6[0],0.796,0.422,0.083,1.555,0.01,0.011,1717.0,1538.0,1.0
I_6[1],0.266,0.324,-0.367,0.856,0.007,0.01,2097.0,1388.0,1.0
I_6[2],0.248,0.323,-0.392,0.832,0.007,0.01,2107.0,1367.0,1.0
I_6[3],0.187,0.319,-0.396,0.828,0.007,0.009,2129.0,1335.0,1.0
I_6[4],0.117,0.316,-0.481,0.736,0.007,0.009,2150.0,1427.0,1.0
I_6[5],-0.089,0.318,-0.76,0.486,0.007,0.009,2094.0,1500.0,1.0
I_6[6],-0.47,0.35,-1.179,0.148,0.008,0.008,1772.0,1532.0,1.0
I_6[7],-0.535,0.359,-1.252,0.102,0.009,0.008,1709.0,1487.0,1.0
I_6[8],-0.54,0.36,-1.258,0.098,0.009,0.008,1704.0,1487.0,1.0
I_6[9],-0.56,0.363,-1.279,0.083,0.009,0.008,1685.0,1511.0,1.0
I_6[10],-0.69,0.384,-1.423,-0.007,0.009,0.009,1572.0,1433.0,1.0
I_6[11],-0.746,0.395,-1.491,-0.055,0.01,0.009,1529.0,1374.0,1.0
